code,name,industry,as_of_date,formal_category,formal_final_score_v1,chip_bonus_v1,v1_rank,v2_rank,v21_rank,capital_flow_score_v2_shadow,capital_flow_score_v21_shadow,capital_flow_v21_delta,foreign_flow_last5,trust_flow_last5,capital_flow_v2_available,capital_flow_v2_unavailable_reason,dealer_flow_detail_level,dealer_hedge_flow_5d,dealer_hedge_flow_5d_shares,dealer_prop_flow_5d,dealer_prop_flow_5d_shares,dealer_unknown_flow_5d,dealer_unknown_flow_5d_shares,flow_identity_score,flow_intensity_score,flow_momentum_score,flow_momentum_score_v21,flow_momentum_score_v2_original,flow_persistence_score,flow_price_confirmation_score,flow_price_quadrant,flow_price_state,flow_relative_score,flow_relative_score_v21,flow_relative_score_v2_original,foreign_active_days_5,foreign_amount_ratio_5d,foreign_consecutive_buy,foreign_flow_10d,foreign_flow_10d_shares,foreign_flow_1d,foreign_flow_1d_shares,foreign_flow_3d,foreign_flow_3d_shares,foreign_flow_5d,foreign_flow_5d_shares,foreign_flow_active_percentile_v21,foreign_flow_activity,foreign_flow_direction,foreign_flow_intensity_active_percentile,foreign_flow_intensity_percentile,foreign_flow_momentum,foreign_flow_percentile,foreign_flow_percentile_v2_original,foreign_flow_ratio_10d,foreign_flow_ratio_1d,foreign_flow_ratio_3d,foreign_flow_ratio_5d,foreign_momentum_component,foreign_positive_days_10,foreign_positive_days_5,foreign_signed_flow_strength,multi_flow_confirmation,return_1d,return_3d,return_5d,rs20,rs20_percentile,rs5,rs60,rs60_percentile,rs_20d,rs_5d,shadow_mode,stock_return20,stock_return5,stock_return60,taiex_return20,taiex_return5,taiex_return60,trust_active_days_5,trust_amount_ratio_5d,trust_consecutive_buy,trust_flow_10d,trust_flow_10d_shares,trust_flow_1d,trust_flow_1d_shares,trust_flow_3d,trust_flow_3d_shares,trust_flow_5d,trust_flow_5d_shares,trust_flow_active_percentile_v21,trust_flow_activity,trust_flow_direction,trust_flow_intensity_active_percentile,trust_flow_intensity_percentile,trust_flow_momentum,trust_flow_percentile,trust_flow_percentile_v2_original,trust_flow_ratio_10d,trust_flow_ratio_1d,trust_flow_ratio_3d,trust_flow_ratio_5d,trust_momentum_component,trust_positive_days_10,trust_positive_days_5,trust_signed_flow_strength
2450,神腦,通信網路,2026-08-10,excluded,0,0,568,725,596,5.0,2.0,-3.0,"[-56000, -96000, -153000, -6000, 5800]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-21.0,-21000,0.0,0,0.0,0.0,-1.0,-1.0,2.0,3.0,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.39153380084024686,1,-163.2,-163200,5.8,5800,-153.2,-153200,-305.2,-305200,96.21,active,negative,96.21,1.69,neutral,1.69,1.69,-0.10529032258064516,0.05918367346938776,-0.3015748031496063,-0.3912820512820513,-1.0,6,1,-96.21,False,0.17667844522968323,-0.35149384885764245,-1.0471204188481575,-0.9076219890615578,54.89,-4.602035052705733,-11.180714409746727,41.72,-0.9076219890615578,-4.602035052705733,True,-1.9031141868511958,-1.0471204188481575,-3.5714285714285587,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2451,創見,半導體業,2026-08-10,excluded,0,5,213,75,129,58.23,49.26,-8.97,"[1171638, -1230874, 3467551, 3001646, -1526805]","[-138276, -18900, -1000, -4000, -16000]",True,,split,-54.621,-54621,-57.411,-57411,0.0,0,3.5,12.5,-1.75,-1.75,5.25,4.5,25.0,Q1,confirmed_accumulation,5.51,5.51,7.48,5,0.10778550276595128,0,2688.967,2688967,-1526.805,-1526805,4942.392,4942392,4883.156,4883156,55.09,active,positive,55.09,74.84,decelerating,74.84,74.84,0.023992353403047933,-0.2449550778116477,0.18446579330422125,0.10592988849841642,1.75,6,3,55.09,False,-0.5050505050505083,4.6017699115044275,5.160142348754437,18.02519516808666,97.52,1.605227714896862,-21.832798175038047,18.9,18.02519516808666,1.605227714896862,True,17.029702970297024,5.160142348754437,-14.223512336719878,-0.995492197789638,3.5549146338575754,7.609285838318169,5,-0.0038039321628061556,0,-3.176,-3176,-16.0,-16000,-21.0,-21000,-178.176,-178176,39.6,active,negative,39.6,8.87,stable,8.87,8.87,-2.8337913558656627e-05,-0.002566982191561046,-0.0007837868099876833,-0.003865156839776129,-3.5,3,0,-39.6
2453,凌群,資訊服務,2026-08-10,excluded,0,5,214,314,285,34.89,33.12,-1.77,"[68364, 145217, -3944, 26000, -23000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-7.0,-7000,0.0,0,3.5,12.5,1.0,1.0,2.0,3.0,5.0,Q2,unconfirmed_accumulation,8.12,8.12,8.89,5,0.2113008033406466,0,345.703,345703,-23.0,-23000,-0.944,-944,212.637,212637,81.2,active,positive,81.2,88.92,neutral,88.92,88.92,0.11151709677419355,-0.11274509803921569,-0.0017321100917431192,0.21011561264822134,1.0,6,3,81.2,False,-0.37878787878786735,-2.0484171322160183,0.0,-2.4907463343204483,45.5,-3.5549146338575754,-11.623884378464144,40.81,-2.4907463343204483,-3.5549146338575754,True,-3.4862385321100864,0.0,-4.014598540145975,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2458,義隆,半導體業,2026-08-10,excluded,0,0,569,475,623,10.0,1.0,-9.0,"[244873, 352213, -4997880, -2004340, 699227]","[-104000, -43415, 55000, -554227, -188000]",True,,split,-54.054,-54054,-14.0,-14000,0.0,0,0.0,0.0,-4.5,-4.5,4.5,5.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.2187980451026594,1,-4732.699,-4732699,699.227,699227,-6302.993,-6302993,-5705.907,-5705907,83.29,active,negative,83.29,6.78,neutral,6.78,6.78,-0.11618547159620955,0.1971319424866084,-0.33164919757958433,-0.22536067775188592,-1.0,6,3,-83.29,False,2.8268551236749095,-9.345794392523366,-7.028753993610226,-19.496311080898888,6.78,-10.583668627467802,-10.284871122599103,44.46,-19.496311080898888,-10.583668627467802,True,-20.491803278688526,-7.028753993610226,-2.6755852842809347,-0.995492197789638,3.5549146338575754,7.609285838318169,5,-0.03213402248693564,0,-799.056,-799056,-188.0,-188000,-687.227,-687227,-834.642,-834642,80.2,active,negative,80.2,3.13,stable,3.13,3.13,-0.019616438356164383,-0.0530025373555117,-0.03616032622993949,-0.032965046012875705,-3.5,5,1,-80.2
2460,建通,電子零組件,2026-08-10,excluded,0,5,215,413,398,24.36,19.52,-4.84,"[-32630, 169583, -148000, -4000, 66000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-13.0,-13000,0.0,0,3.5,6.41,1.0,1.0,2.0,2.0,5.0,Q2,unconfirmed_accumulation,1.61,1.61,5.45,5,0.028401153699219108,1,343.515,343515,66.0,66000,-86.0,-86000,50.953,50953,16.06,active,positive,16.06,54.5,neutral,54.5,54.5,0.07132786544850499,0.13360323886639677,-0.0701468189233279,0.02565609264853978,1.0,4,2,16.06,False,5.123966942148761,0.4739336492891155,4.6052631578947345,-3.9372432282193333,39.63,1.050348524037159,-12.96642869546103,37.29,-3.9372432282193333,1.050348524037159,True,-4.932735426008971,4.6052631578947345,-5.35714285714286,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2461,光群雷,其他電子,2026-08-10,excluded,0,5,216,169,185,43.17,38.15,-5.02,"[283000, -27000, -345000, 252590, -52933]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-35.0,-35000,0.0,0,3.5,4.9,1.0,1.0,2.0,2.5,25.0,Q1,confirmed_accumulation,1.25,1.25,5.27,5,0.021170750585066754,0,590.878,590878,-52.933,-52933,-145.343,-145343,110.657,110657,12.53,active,positive,12.53,52.67,neutral,52.67,52.67,0.057974686028257456,-0.09032935153583618,-0.03589602370955792,0.019581843921429837,1.0,5,2,12.53,False,0.8645533141210304,3.550295857988184,8.024691358024704,4.240329955901744,82.4,4.4697767241671285,1.0863663355948683,75.62,4.240329955901744,4.4697767241671285,True,3.244837758112107,8.024691358024704,8.695652173913038,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2464,盟立,其他電子,2026-08-10,excluded,0,12,26,19,19,75.87,67.6,-8.27,"[781474, 1169133, 1406895, -463183, 2816894]","[344000, 0, 62000, 0, 0]",True,,split,342.529,342529,-52.2,-52200,0.0,0,9.0,13.53,6.75,6.75,6.75,6.0,25.0,Q1,confirmed_accumulation,7.32,7.32,15.59,5,0.05840087966241982,1,7101.529,7101529,2816.894,2816894,3760.606,3760606,5711.213,5711213,32.11,active,positive,32.11,62.84,accelerating,62.84,62.84,0.05654939043326618,0.16861570693164132,0.05475069155286376,0.0577432638741444,5.0,8,4,32.11,True,3.746397694524495,5.882352941176472,22.033898305084755,9.429227137548668,92.83,18.47898367122718,48.912453292116616,98.31,9.429227137548668,18.47898367122718,True,8.43373493975903,22.033898305084755,56.52173913043479,-0.995492197789638,3.5549146338575754,7.609285838318169,2,0.003889518314988706,0,836.0,836000,0.0,0,62.0,62000,406.0,406000,41.09,active,positive,41.09,93.09,decelerating,93.09,93.09,0.0066570579944418345,0.0,0.0009026584747983577,0.004104866187428595,1.75,4,2,41.09
2467,志聖,電子零組件,2026-08-10,excluded,0,5,217,172,267,42.47,33.88,-8.59,"[156205, 152090, 24389, -108371, 440511]","[-76000, -10538, -43217, 0, -853]",True,,split,22.983,22983,-9.5,-9500,0.0,0,3.5,12.5,1.5,1.5,8.5,5.0,5.0,Q2,unconfirmed_accumulation,6.38,6.38,7.97,5,0.13326116695586976,1,438.323,438323,440.511,440511,356.529,356529,664.824,664824,63.84,active,positive,63.84,79.66,accelerating,79.66,79.66,0.029504779213785675,0.287539817232376,0.11179962370649106,0.12909203883495146,5.0,6,4,63.84,False,10.000000000000009,6.382978723404253,10.552763819095468,-6.5675330122943905,31.29,6.997849185237892,-17.445351412088662,26.86,-6.5675330122943905,6.997849185237892,True,-7.563025210084029,10.552763819095468,-9.836065573770492,-0.995492197789638,3.5549146338575754,7.609285838318169,4,-0.024784817265964217,0,-105.09,-105090,-0.853,-853,-44.07,-44070,-130.608,-130608,74.75,active,negative,74.75,3.91,stable,3.91,3.91,-0.007073909531502423,-0.0005567885117493472,-0.013819379115710254,-0.025360776699029128,-3.5,4,0,-74.75
2468,華經,資訊服務,2026-08-10,excluded,0,5,218,409,400,24.68,19.19,-5.49,"[27071, -109965, -4950, -26000, 129960]","[0, 0, 0, 0, 0]",True,,split,0.0,0,3.069,3069,0.0,0,4.5,1.76,5.0,5.0,6.0,2.5,5.0,Q2,unconfirmed_accumulation,0.43,0.43,4.92,5,0.0055481731614689484,1,226.117,226117,129.96,129960,99.01,99010,16.116,16116,4.31,active,positive,4.31,49.15,accelerating,49.15,49.15,0.03570456339807358,0.3867857142857143,0.11200226244343892,0.007056042031523642,5.0,5,2,4.31,False,1.0115606936416333,-2.1008403361344574,5.909090909090908,-7.030823591684044,29.34,2.354176275233333,-1.216591774391218,71.32,-7.030823591684044,2.354176275233333,True,-8.026315789473681,5.909090909090908,6.392694063926951,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2472,立隆電,電子零組件,2026-08-10,excluded,0,5,219,276,248,37.16,34.69,-2.47,"[600143, -304978, 901494, -142464, 173010]","[-160540, 31400, -917000, -2000, 78000]",True,,split,-11.235,-11235,-13.0,-13000,0.0,0,3.5,12.5,4.75,4.75,4.75,4.5,5.0,Q2,unconfirmed_accumulation,4.44,4.44,6.91,5,0.08113605793296773,1,4208.864,4208864,173.01,173010,932.04,932040,1227.205,1227205,44.39,active,positive,44.39,69.1,decelerating,69.1,69.1,0.10844513153487413,0.07380972696245734,0.11401100917431192,0.08099293822597677,1.75,6,3,44.39,False,4.793028322440085,0.0,4.338394793926237,-28.887889726408613,1.43,0.7834801600686614,-3.7215968534369592,66.23,-28.887889726408613,0.7834801600686614,True,-29.88338192419825,4.338394793926237,3.88768898488121,-0.995492197789638,3.5549146338575754,7.609285838318169,5,-0.06404044072660935,1,-2520.14,-2520140,78.0,78000,-841.0,-841000,-970.14,-970140,90.1,active,negative,90.1,1.43,reversing_positive,1.43,1.43,-0.06493365283038315,0.033276450511945395,-0.10287461773700306,-0.06402719112988384,3.0,3,2,-90.1
2477,美隆電,其他電子,2026-08-10,excluded,0,5,220,98,98,56.72,53.72,-3.0,"[29400, 9000, 67000, 116000, -38000]","[-1729, -1067, 0, 0, 0]",True,,split,-6.0,-6000,-19.0,-19000,0.0,0,3.5,12.5,0.75,0.75,2.75,4.5,25.0,Q1,confirmed_accumulation,7.47,7.47,8.47,5,0.178166836493884,0,346.2,346200,-38.0,-38000,145.0,145000,183.4,183400,74.67,active,positive,74.67,84.75,decelerating,84.75,84.75,0.20767846430713857,-0.20320855614973263,0.19515477792732167,0.17754114230396903,1.75,9,4,74.67,False,-1.342281879194629,2.3201856148491906,0.2272727272727204,5.004926160053802,85.4,-3.327641906584855,-1.3442255973543205,70.93,5.004926160053802,-3.327641906584855,True,4.009433962264164,0.2272727272727204,6.265060240963849,-0.995492197789638,3.5549146338575754,7.609285838318169,2,-0.002665480081693508,0,-6.268,-6268,0.0,0,0.0,0,-2.796,-2796,31.68,active,negative,31.68,10.17,neutral,10.17,10.17,-0.0037600479904019196,0.0,0.0,-0.0027066795740561473,-1.0,0,0,-31.68
2478,大毅,電子零組件,2026-08-10,excluded,0,0,570,468,677,10.5,0.0,-10.5,"[-728098, 161432, 268020, -417822, 337383]","[-124000, 0, -8000, 0, 0]",True,,split,17.812,17812,-33.957,-33957,0.0,0,0.0,0.0,-6.0,-6.0,6.0,4.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.012705114859404525,1,-304.325,-304325,337.383,337383,187.581,187581,-379.085,-379085,8.22,active,negative,8.22,42.89,accelerating,42.89,42.89,-0.005964583904982165,0.08382186335403727,0.016676831436699856,-0.013490089320664745,-5.0,7,3,-8.22,False,7.017543859649122,1.6666666666666607,3.3898305084745672,-24.38677079915226,3.26,-0.1650841253830082,40.98998334560388,97.26,-24.38677079915226,-0.1650841253830082,True,-25.382262996941897,3.3898305084745672,48.599269183922054,-0.995492197789638,3.5549146338575754,7.609285838318169,2,-0.004738864569467447,0,-248.0,-248000,0.0,0,-8.0,-8000,-132.0,-132000,43.56,active,negative,43.56,8.21,neutral,8.21,8.21,-0.00486064834777155,0.0,-0.0007112375533428165,-0.004697341731610975,-1.0,2,0,-43.56
2480,敦陽科,資訊服務,2026-08-10,excluded,0,5,221,394,390,26.74,20.89,-5.85,"[-255000, 40106, 92000, 189261, -19412]","[-6000, -1433, 0, -217, 0]",True,,split,0.0,0,-10.136,-10136,0.0,0,3.5,6.51,0.75,0.75,2.75,3.5,5.0,Q2,unconfirmed_accumulation,1.63,1.63,5.48,5,0.030957048567712808,0,-343.942,-343942,-19.412,-19412,261.849,261849,46.955,46955,16.32,active,positive,16.32,54.76,decelerating,54.76,54.76,-0.053324341085271315,-0.15406349206349207,0.3800420899854862,0.026028270509977827,1.75,7,3,16.32,False,-1.2779552715655007,0.9803921568627416,1.3114754098360715,-4.509094958173666,37.94,-2.243439224021504,-4.609285838318167,64.02,-4.509094958173666,-2.243439224021504,True,-5.5045871559633035,1.3114754098360715,3.0000000000000027,-0.995492197789638,3.5549146338575754,7.609285838318169,3,-0.004193523822615975,0,-11.081,-11081,0.0,0,-0.217,-217,-7.65,-7650,41.58,active,negative,41.58,8.6,neutral,8.6,8.6,-0.001717984496124031,0.0,-0.00031494920174165455,-0.004240576496674058,-1.0,0,0,-41.58
2483,百容,電子零組件,2026-08-10,excluded,0,0,571,633,678,6.5,0.0,-6.5,"[-3000, -2188000, 75000, -358000, -89365]","[0, 0, 0, 0, 0]",True,,split,-316.0,-316000,-6.0,-6000,0.0,0,0.0,0.0,-3.5,-3.5,4.5,2.0,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.2332592530379184,0,-2365.865,-2365865,-89.365,-89365,-372.365,-372365,-2563.365,-2563365,83.94,active,negative,83.94,6.65,stable,6.65,6.65,-0.17912363718958207,-0.06694007490636704,-0.06471411192214112,-0.2296716244064152,-3.5,4,1,-83.94,False,1.128349788434413,-7.003891050583643,-5.657894736842106,-40.42607642966134,0.13,-9.21280937069968,39.9215783592127,96.74,-40.42607642966134,-9.21280937069968,True,-41.42156862745098,-5.657894736842106,47.530864197530875,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2484,希華,電子零組件,2026-08-10,buy_candidates,55,0,572,463,679,11.5,0.0,-11.5,"[1501364, -4041155, 1067781, -1500716, 468002]","[0, 3000, -9000, 0, 0]",True,,split,14.635,14635,3.827,3827,0.0,0,1.0,0.0,-6.0,-6.0,6.0,4.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.01906440593242908,1,-201.799,-201799,468.002,468002,35.067,35067,-2504.724,-2504724,12.4,active,negative,12.4,40.16,accelerating,40.16,40.16,-0.0009144085768143261,0.01707351063441684,0.0005850447955421345,-0.019290998852424926,-5.0,6,3,-12.4,False,3.6262203626220346,5.390070921985801,16.823899371069185,-10.866904006243573,18.51,13.26898473721161,86.38549222956695,99.61,-10.866904006243573,13.26898473721161,True,-11.86239620403321,16.823899371069185,93.99477806788512,-0.995492197789638,3.5549146338575754,7.609285838318169,2,-4.6302342193140365e-05,0,5.0,5000,0.0,0,-9.0,-9000,-6.0,-6000,2.97,active,negative,2.97,14.73,neutral,14.73,14.73,2.2656419923149423e-05,0.0,-0.00015015265519945277,-4.6211076795107784e-05,-1.0,3,1,-2.97
2485,兆赫,通信網路,2026-08-10,excluded,0,0,573,504,471,8.0,7.0,-1.0,"[-633999, -1715000, 682453, -635905, 940417]","[0, 0, 0, 0, 0]",True,,split,82.28,82280,37.0,37000,0.0,0,1.0,0.0,3.0,3.0,4.0,3.0,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.03368143015128782,1,3074.639,3074639,940.417,940417,986.965,986965,-1362.034,-1362034,21.54,active,negative,21.54,35.46,reversing_positive,35.46,35.46,0.04525454438409797,0.10192012571800152,0.05492904051647373,-0.03628317216761235,3.0,6,2,-21.54,False,8.64197530864197,7.186358099878198,14.882506527415163,-10.205315067598853,20.86,11.327591893557589,-45.374490930255945,1.3,-10.205315067598853,11.327591893557589,True,-11.200807265388491,14.882506527415163,-37.76520509193777,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2486,一詮,光電業,2026-08-10,excluded,0,3,411,391,414,27.14,17.27,-9.87,"[1310695, -633150, -285517, -388887, -1881233]","[650000, 200000, 0, 0, 0]",True,,split,-32.92,-32920,-212.053,-212053,0.0,0,3.5,5.04,-2.5,-2.5,4.5,4.5,0.0,Q4,confirmed_distribution,6.73,6.73,9.6,5,-0.046282217825189265,0,1616.64,1616640,-1881.233,-1881233,-2555.637,-2555637,-1878.092,-1878092,25.33,active,negative,25.33,33.77,stable,33.77,33.77,0.019552975326560234,-0.1654267499120647,-0.10175334448160535,-0.044555228696147274,-3.5,4,1,-25.33,False,0.8658008658008587,6.636155606407312,12.832929782082324,-6.175822543246223,33.12,9.27801514822475,-17.64789587692821,26.21,-6.175822543246223,9.27801514822475,True,-7.171314741035861,12.832929782082324,-10.038610038610042,-0.995492197789638,3.5549146338575754,7.609285838318169,2,0.01960768307202315,0,1255.0,1255000,0.0,0,0.0,0,850.0,850000,67.33,active,positive,67.33,95.96,neutral,95.96,95.96,0.015179003386550557,0.0,0.0,0.020165116720440312,1.0,5,2,67.33
2488,漢平,其他電子,2026-08-10,excluded,0,0,574,634,533,6.5,5.5,-1.0,"[-191190, -57000, -35000, 20000, 16000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-5.019,-5019,0.0,0,0.0,0.0,3.0,3.0,4.0,2.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.16859930910606136,2,-159.177,-159177,16.0,16000,1.0,1000,-247.19,-247190,73.24,active,negative,73.24,10.69,reversing_positive,10.69,10.69,-0.06878867761452032,0.024691358024691357,0.0012091898428053204,-0.1713028413028413,3.0,5,2,-73.24,False,1.3265306122449028,2.3711340206185483,-2.263779527559051,2.0127861957550564,73.53,-5.8186941614166265,-11.759864988897316,40.16,2.0127861957550564,-5.8186941614166265,True,1.0172939979654183,-2.263779527559051,-4.150579150579148,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2489,瑞軒,光電業,2026-08-10,excluded,0,3,412,422,427,23.29,15.08,-8.21,"[-31040, -6864000, -3273000, -1154835, 1655000]","[3050, -2000, 0, 15000, -3000]",True,,split,56.857,56857,198.0,198000,0.0,0,4.5,0.04,4.75,4.75,4.75,5.0,0.0,Q4,confirmed_distribution,0.79,0.79,9.0,5,-0.11115063794599525,1,-2150.026,-2150026,1655.0,1655000,-2772.835,-2772835,-9667.875,-9667875,56.92,active,negative,56.92,19.17,reversing_positive,19.17,19.17,-0.015076263936610336,0.10763527575442247,-0.05088424201273558,-0.11038781242506937,3.0,4,1,-56.92,False,8.265802269043743,0.9063444108761143,19.713261648745515,-11.684246364301865,16.43,16.15834701488794,-25.24183824275713,13.43,-11.684246364301865,16.15834701488794,True,-12.679738562091503,19.713261648745515,-17.63255240443896,-0.995492197789638,3.5549146338575754,7.609285838318169,4,0.00013817628906555852,0,-1759.95,-1759950,-3.0,-3000,12.0,12000,13.05,13050,7.92,active,positive,7.92,89.96,decelerating,89.96,89.96,-0.01234099992987869,-0.0001951092611862643,0.00022021177031912356,0.0001490049211586988,1.75,6,2,7.92
2491,吉祥全,光電業,2026-08-10,excluded,0,0,575,579,680,7.0,0.0,-7.0,"[-14000, -27000, -19000, -359000, -28000]","[0, 0, -3000, 0, 0]",True,,split,0.0,0,-6.244,-6244,0.0,0,0.0,0.0,-4.5,-4.5,4.5,2.5,0.0,Q3,absorption_divergence,0.0,0.0,0.0,5,-0.1903019330174456,0,42.4,42400,-28.0,-28000,-406.0,-406000,-447.0,-447000,76.89,active,negative,76.89,9.65,stable,9.65,9.65,0.008558740411788454,-0.0924092409240924,-0.20588235294117646,-0.18916631400761744,-3.5,3,0,-76.89,False,9.921259842519682,20.137693631669528,45.11434511434511,0.42569162798905547,64.15,41.559430480487535,65.1629913894046,99.09,0.42569162798905547,41.559430480487535,True,-0.5698005698005826,45.11434511434511,72.77227722772277,-0.995492197789638,3.5549146338575754,7.609285838318169,1,-0.001290248761576567,0,1.0,1000,0.0,0,-3.0,-3000,-3.0,-3000,20.3,active,negative,20.3,11.99,neutral,11.99,11.99,0.00020185708518368994,0.0,-0.0015212981744421906,-0.0012695725772323319,-1.0,2,0,-20.3
2493,揚博,電子零組件,2026-08-10,excluded,0,3,413,404,448,25.23,11.83,-13.4,"[-800988, -1194890, -266842, -34911, -711591]","[9000, 0, -7000, 5000, 44000]",True,,split,114.746,114746,-26.677,-26677,0.0,0,3.5,0.56,1.5,1.5,8.5,3.5,0.0,Q4,confirmed_distribution,2.77,2.77,9.17,5,-0.13039296260817881,0,-2545.371,-2545371,-711.591,-711591,-1013.344,-1013344,-3009.222,-3009222,64.62,active,negative,64.62,15.78,stable,15.78,15.78,-0.0653933562840407,-0.20284806157354618,-0.08924209599295464,-0.1310408465424142,-3.5,3,0,-64.62,False,1.3953488372093092,6.082725060827254,9.000000000000007,-14.344313627453076,11.99,5.445085366142432,48.10499987596754,98.04,-14.344313627453076,5.445085366142432,True,-15.339805825242713,9.000000000000007,55.714285714285715,-0.995492197789638,3.5549146338575754,7.609285838318169,4,0.0022520026897512994,2,53.0,53000,44.0,44000,42.0,42000,51.0,51000,27.72,active,positive,27.72,91.66,accelerating,91.66,91.66,0.0013616277874833008,0.012542759407069556,0.0036988110964332895,0.002220867444696046,5.0,4,3,27.72
2495,普安,電腦週邊,2026-08-10,excluded,0,12,27,319,378,34.7,23.07,-11.63,"[380852, -409871, 261606, -854000, 635720]","[0, 0, 0, 15000, 0]",True,,split,120.42,120420,-16.0,-16000,0.0,0,9.0,0.64,1.75,1.75,1.75,4.5,5.0,Q2,unconfirmed_accumulation,2.18,2.18,13.81,5,0.0048392866994002755,1,849.686,849686,635.72,635720,43.326,43326,14.307,14307,1.04,active,positive,1.04,47.07,reversing_negative,47.07,47.07,0.037731959678493715,0.36306110793832097,0.006911150103684798,0.0012463629235996167,0.0,6,3,1.04,True,5.834464043419274,1.8276762402088753,10.481586402266307,-16.72602678955213,9.52,6.926671768408732,-0.4664286954610297,72.49,-16.72602678955213,6.926671768408732,True,-17.721518987341767,10.481586402266307,7.14285714285714,-0.995492197789638,3.5549146338575754,7.609285838318169,1,0.00126791001749842,0,30.0,30000,0.0,0,15.0,15000,15.0,15000,20.79,active,positive,20.79,91.0,decelerating,91.0,91.0,0.0013322083573870953,0.0,0.002392726112617642,0.0013067340360658594,1.75,3,1,20.79
2504,國產,建材營建,2026-08-10,excluded,0,2,452,464,569,11.5,4.5,-7.0,"[-1978000, -2018000, 759000, 2493149, 454000]","[-14767, -39111, 0, 0, -5000]",True,,split,-16.0,-16000,-97.449,-97449,0.0,0,0.0,0.0,-0.5,-0.5,6.5,5.0,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.01591446188978569,3,226.084,226084,454.0,454000,3706.149,3706149,-289.851,-289851,11.1,active,negative,11.1,40.94,reversing_positive,40.94,40.94,0.007950905574116407,0.3685064935064935,0.41335590006691947,-0.017064111621335216,3.0,7,3,-11.1,False,0.6504065040650486,1.9769357495881268,-1.746031746031751,0.1942101465075896,63.23,-5.300946379889327,-17.11220981492637,27.38,0.1942101465075896,-5.300946379889327,True,-0.8012820512820484,-1.746031746031751,-9.502923976608201,-0.995492197789638,3.5549146338575754,7.609285838318169,3,-0.003451460186209489,0,423.477,423477,-5.0,-5000,-5.0,-5000,-58.878,-58878,36.14,active,negative,36.14,9.52,stable,9.52,9.52,0.014892808158959029,-0.004058441558441558,-0.0005576622797233995,-0.003466266336983398,-3.5,3,0,-36.14
