code,name,eligible_common_stock,old_category,new_category,old_final_score,new_final_score,category_changed,final_score_changed,chip_bonus_v1,capital_flow_score_v2_shadow,v1_rank,v2_rank,rank_change,v1_percentile,v2_percentile,case,movement_reason,flow_price_quadrant,foreign_flow_ratio_5d,trust_flow_ratio_5d,foreign_flow_percentile,trust_flow_percentile,rs20,rs20_percentile,flow_identity_score,flow_intensity_score,flow_persistence_score,flow_momentum_score,flow_price_confirmation_score,flow_relative_score,current_research_rank,shadow_rank_v2,shadow_rank_change
2425,承啟,True,other_watch,other_watch,24,24,False,False,0.0,7.5,562.0,528.0,34.0,19.621903520208605,29.85658409387223,,連買天數不長，但V2不只依賴連買,Q3,-0.07398400790778953,-7.060526362240305e-05,26.99,14.47,13.481303775542186,96.35,0.0,0.0,3.0,4.5,0.0,0.0,,,
2426,鼎元,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2427,三商電,True,excluded,excluded,0,0,False,False,0.0,5.0,563.0,724.0,-161.0,19.621903520208605,5.215123859191656,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P32、投信P52）；價格未確認（Q4、RS20 -12.78）,Q4,-0.054312545587162656,0.0,31.94,51.76,-12.784035361265477,14.34,0.0,0.0,3.0,2.0,0.0,0.0,,,
2428,興勤,True,excluded,excluded,0,0,False,False,3.0,31.77,410.0,352.0,58.0,45.436766623207305,54.23728813559322,,連買天數不長，但V2不只依賴連買,Q4,-0.11060875966139123,0.04490246595509753,18.9,97.91,-21.508737920653676,5.74,3.5,11.23,2.0,5.25,0.0,9.79,,,
2429,銘旺科,True,excluded,excluded,0,0,False,False,0.0,7.5,564.0,529.0,35.0,19.621903520208605,29.85658409387223,,連買天數不長，但V2不只依賴連買,Q4,-0.003689584402257568,0.0,45.76,51.76,-26.737534269414056,2.09,0.0,0.0,3.5,4.0,0.0,0.0,,,
2430,燦坤,True,excluded,excluded,0,0,False,False,7.0,34.83,74.0,315.0,-241.0,88.33116036505866,59.0612777053455,,V1連買訊號高（外資4日／投信0日）；價格未確認（Q2、RS20 -3.17）；近期flow正在減速,Q2,0.1368584758942457,0.0,80.83,51.76,-3.1711744688770245,43.16,3.5,12.5,3.0,2.75,5.0,8.08,,,
2431,聯昌,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2432,倚天酷碁-創,True,excluded,excluded,0,0,False,False,5.0,53.11,212.0,132.0,80.0,64.27640156453715,82.85528031290742,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +2.07）；連買天數不長，但V2不只依賴連買,Q1,0.0847457627118644,0.0,71.06,51.76,2.0669207692182057,73.92,3.5,12.5,4.0,1.0,25.0,7.11,,,
2433,互盛電,True,excluded,excluded,0,0,False,False,2.0,54.24,451.0,125.0,326.0,41.19947848761408,83.83311603650587,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +0.76）；連買天數不長，但V2不只依賴連買,Q1,0.06474820143884892,0.0,64.93,51.76,0.7573969596944008,66.88,3.5,12.5,4.0,2.75,25.0,6.49,,,
2434,統懋,True,excluded,excluded,0,0,False,False,0.0,8.5,565.0,492.0,73.0,19.621903520208605,36.17992177314211,,連買天數不長，但V2不只依賴連買,Q4,-0.07985162655382173,0.0,25.16,51.76,-21.552091989618848,5.61,1.0,0.0,3.0,4.5,0.0,0.0,,,
2436,偉詮電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2438,翔耀,True,excluded,excluded,0,0,False,False,0.0,4.0,566.0,754.0,-188.0,19.621903520208605,1.7601043024771839,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P12、投信P52）；價格未確認（Q4、RS20 -11.06）,Q4,-0.16203703703703703,0.0,11.73,51.76,-11.064809309748048,18.25,0.0,0.0,2.0,2.0,0.0,0.0,,,
2439,美律,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2440,太空梭,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2441,超豐,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2442,新美齊,True,excluded,excluded,0,0,False,False,0.0,8.0,567.0,503.0,64.0,19.621903520208605,33.96349413298566,,連買天數不長，但V2不只依賴連買,Q3,-0.13502602689034168,0.0,14.6,51.76,3.0734142757117167,79.14,1.0,0.0,3.0,4.0,0.0,0.0,,,
2444,兆勁,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2449,京元電子,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2450,神腦,True,excluded,excluded,0,0,False,False,0.0,5.0,568.0,725.0,-157.0,19.621903520208605,5.215123859191656,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P2、投信P52）；價格未確認（Q4、RS20 -0.91）,Q4,-0.3912820512820513,0.0,1.69,51.76,-0.9076219890615578,54.89,0.0,0.0,3.0,2.0,0.0,0.0,,,
2451,創見,True,excluded,excluded,0,0,False,False,5.0,58.23,213.0,75.0,138.0,64.27640156453715,90.48239895697523,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +18.03）；連買天數不長，但V2不只依賴連買,Q1,0.10592988849841642,-0.003865156839776129,74.84,8.87,18.02519516808666,97.52,3.5,12.5,4.5,5.25,25.0,7.48,,,
2453,凌群,True,excluded,excluded,0,0,False,False,5.0,34.89,214.0,314.0,-100.0,64.27640156453715,59.19165580182529,,價格未確認（Q2、RS20 -2.49）,Q2,0.21011561264822134,0.0,88.92,51.76,-2.4907463343204483,45.5,3.5,12.5,3.0,2.0,5.0,8.89,,,
2454,聯發科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2455,全新,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2457,飛宏,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2458,義隆,True,excluded,excluded,0,0,False,False,0.0,10.0,569.0,475.0,94.0,19.621903520208605,38.200782268578884,,差異主要來自V1離散加分與V2連續型強度／排名分數,Q4,-0.22536067775188592,-0.032965046012875705,6.78,3.13,-19.496311080898888,6.78,0.0,0.0,5.5,4.5,0.0,0.0,,,
2459,敦吉,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2460,建通,True,excluded,excluded,0,0,False,False,5.0,24.36,215.0,413.0,-198.0,64.27640156453715,46.28422425032595,,全市場flow percentile偏低（外資P54、投信P52）；價格未確認（Q2、RS20 -3.94）,Q2,0.02565609264853978,0.0,54.5,51.76,-3.9372432282193333,39.63,3.5,6.41,2.0,2.0,5.0,5.45,,,
2461,光群雷,True,excluded,excluded,0,0,False,False,5.0,43.17,216.0,169.0,47.0,64.27640156453715,78.09647979139504,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +4.24）；連買天數不長，但V2不只依賴連買,Q1,0.019581843921429837,0.0,52.67,51.76,4.240329955901744,82.4,3.5,4.9,2.5,2.0,25.0,5.27,,,
2462,良得電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2464,盟立,True,excluded,excluded,0,0,False,False,12.0,75.87,26.0,19.0,7.0,96.08865710560626,97.65319426336376,A_V1_strong_V2_strong,橫向強度高（外資P63、投信P93）；價格與RS同步確認（RS20 +9.43）,Q1,0.0577432638741444,0.004104866187428595,62.84,93.09,9.429227137548668,92.83,9.0,13.53,6.0,6.75,25.0,15.59,,,
2465,麗臺,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2466,冠西電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2467,志聖,True,excluded,excluded,0,0,False,False,5.0,42.47,217.0,172.0,45.0,64.27640156453715,77.64015645371578,C_V1_weak_V2_strong,動能較佳（外資 accelerating／投信 stable）,Q2,0.12909203883495146,-0.025360776699029128,79.66,3.91,-6.5675330122943905,31.29,3.5,12.5,5.0,8.5,5.0,7.97,,,
2468,華經,True,excluded,excluded,0,0,False,False,5.0,24.68,218.0,409.0,-191.0,64.27640156453715,46.870925684485,,實際介入強度低（強度分 1.8/25）；全市場flow percentile偏低（外資P49、投信P52）；價格未確認（Q2、RS20 -7.03）,Q2,0.007056042031523642,0.0,49.15,51.76,-7.030823591684044,29.34,4.5,1.76,2.5,6.0,5.0,4.92,,,
2471,資通,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2472,立隆電,True,excluded,excluded,0,0,False,False,5.0,37.16,219.0,276.0,-57.0,64.27640156453715,64.14602346805736,,全市場flow percentile偏低（外資P69、投信P1）；價格未確認（Q2、RS20 -28.89）；近期flow正在減速,Q2,0.08099293822597677,-0.06402719112988384,69.1,1.43,-28.887889726408613,1.43,3.5,12.5,4.5,4.75,5.0,6.91,,,
2474,可成,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2476,鉅祥,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2477,美隆電,True,excluded,excluded,0,0,False,False,5.0,56.72,220.0,98.0,122.0,64.27640156453715,87.35332464146023,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +5.00）；連買天數不長，但V2不只依賴連買,Q1,0.17754114230396903,-0.0027066795740561473,84.75,10.17,5.004926160053802,85.4,3.5,12.5,4.5,2.75,25.0,8.47,,,
2478,大毅,True,excluded,excluded,0,0,False,False,0.0,10.5,570.0,468.0,102.0,19.621903520208605,38.85267275097783,,連買天數不長，但V2不只依賴連買,Q4,-0.013490089320664745,-0.004697341731610975,42.89,8.21,-24.38677079915226,3.26,0.0,0.0,4.5,6.0,0.0,0.0,,,
2480,敦陽科,True,excluded,excluded,0,0,False,False,5.0,26.74,221.0,394.0,-173.0,64.27640156453715,48.76140808344198,,全市場flow percentile偏低（外資P55、投信P9）；價格未確認（Q2、RS20 -4.51）；近期flow正在減速,Q2,0.026028270509977827,-0.004240576496674058,54.76,8.6,-4.509094958173666,37.94,3.5,6.51,3.5,2.75,5.0,5.48,,,
2481,強茂,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2482,連宇,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2483,百容,True,excluded,excluded,0,0,False,False,0.0,6.5,571.0,633.0,-62.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P7、投信P52）；價格未確認（Q4、RS20 -40.43）,Q4,-0.2296716244064152,0.0,6.65,51.76,-40.42607642966134,0.13,0.0,0.0,2.0,4.5,0.0,0.0,,,
2484,希華,True,buy_candidates,buy_candidates,55,55,False,False,0.0,11.5,572.0,463.0,109.0,19.621903520208605,39.70013037809648,,連買天數不長，但V2不只依賴連買,Q4,-0.019290998852424926,-4.6211076795107784e-05,40.16,14.73,-10.866904006243573,18.51,1.0,0.0,4.5,6.0,0.0,0.0,12.0,32.0,-20.0
2485,兆赫,True,excluded,excluded,0,0,False,False,0.0,8.0,573.0,504.0,69.0,19.621903520208605,33.96349413298566,,連買天數不長，但V2不只依賴連買,Q4,-0.03628317216761235,0.0,35.46,51.76,-10.205315067598853,20.86,1.0,0.0,3.0,4.0,0.0,0.0,,,
2486,一詮,True,excluded,excluded,0,0,False,False,3.0,27.14,411.0,391.0,20.0,45.436766623207305,49.152542372881356,,連買天數不長，但V2不只依賴連買,Q4,-0.044555228696147274,0.020165116720440312,33.77,95.96,-6.175822543246223,33.12,3.5,5.04,4.5,4.5,0.0,9.6,,,
2488,漢平,True,excluded,excluded,0,0,False,False,0.0,6.5,574.0,634.0,-60.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P11、投信P52）；價格未確認（Q4、RS20 +2.01）,Q4,-0.1713028413028413,0.0,10.69,51.76,2.0127861957550564,73.53,0.0,0.0,2.5,4.0,0.0,0.0,,,
2489,瑞軒,True,excluded,excluded,0,0,False,False,3.0,23.29,412.0,422.0,-10.0,45.436766623207305,45.11082138200782,,實際介入強度低（強度分 0.0/25）；價格未確認（Q4、RS20 -11.68）；近期flow正在減速,Q4,-0.11038781242506937,0.0001490049211586988,19.17,89.96,-11.684246364301865,16.43,4.5,0.04,5.0,4.75,0.0,9.0,,,
2491,吉祥全,True,excluded,excluded,0,0,False,False,0.0,7.0,575.0,579.0,-4.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P10、投信P12）,Q3,-0.18916631400761744,-0.0012695725772323319,9.65,11.99,0.42569162798905547,64.15,0.0,0.0,2.5,4.5,0.0,0.0,,,
2492,華新科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2493,揚博,True,excluded,excluded,0,0,False,False,3.0,25.23,413.0,404.0,9.0,45.436766623207305,47.45762711864407,,動能較佳（外資 stable／投信 accelerating）；連買天數不長，但V2不只依賴連買,Q4,-0.1310408465424142,0.002220867444696046,15.78,91.66,-14.344313627453076,11.99,3.5,0.56,3.5,8.5,0.0,9.17,,,
2495,普安,True,excluded,excluded,0,0,False,False,12.0,34.7,27.0,319.0,-292.0,96.08865710560626,58.53976531942634,B_V1_strong_V2_weak,實際介入強度低（強度分 0.6/25）；價格未確認（Q2、RS20 -16.73）；近期flow已轉負,Q2,0.0012463629235996167,0.0013067340360658594,47.07,91.0,-16.72602678955213,9.52,9.0,0.64,4.5,1.75,5.0,13.81,,,
2496,卓越,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2497,怡利電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2498,宏達電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2501,國建,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2504,國產,True,excluded,excluded,0,0,False,False,2.0,11.5,452.0,464.0,-12.0,41.19947848761408,39.70013037809648,,V1連買訊號高（外資3日／投信0日）；實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P41、投信P10）；價格未確認（Q4、RS20 +0.19）,Q4,-0.017064111621335216,-0.003466266336983398,40.94,9.52,0.1942101465075896,63.23,0.0,0.0,5.0,6.5,0.0,0.0,,,
2505,國揚,True,excluded,excluded,0,0,False,False,5.0,60.31,222.0,53.0,169.0,64.27640156453715,93.22033898305084,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +2.11）；連買天數不長，但V2不只依賴連買,Q1,0.19774251497005987,0.0,88.14,51.76,2.112810633543838,74.19,3.5,12.5,4.5,6.0,25.0,8.81,,,
2506,太設,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2509,全坤建,True,excluded,excluded,0,0,False,False,0.0,8.5,576.0,493.0,83.0,19.621903520208605,36.17992177314211,,連買天數不長，但V2不只依賴連買,Q3,-0.038356164383561646,0.0,34.81,51.76,4.404583106880555,83.31,1.0,0.0,3.5,4.0,0.0,0.0,,,
2511,太子,True,excluded,excluded,0,0,False,False,0.0,6.0,577.0,677.0,-100.0,19.621903520208605,11.147327249022164,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P1、投信P52）；價格未確認（Q4、RS20 -0.77）,Q4,-0.411898804559355,0.0,1.3,51.76,-0.769213684563308,56.19,0.0,0.0,1.5,4.5,0.0,0.0,,,
2514,龍邦,True,excluded,excluded,0,0,False,False,0.0,7.5,578.0,530.0,48.0,19.621903520208605,29.85658409387223,,連買天數不長，但V2不只依賴連買,Q4,-0.0750816104461371,0.0,26.08,51.76,-2.9260764296613395,43.94,0.0,0.0,3.5,4.0,0.0,0.0,,,
2515,中工,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2516,新建,True,excluded,excluded,0,0,False,False,0.0,8.0,579.0,505.0,74.0,19.621903520208605,33.96349413298566,,連買天數不長，但V2不只依賴連買,Q3,-0.03927986906710311,0.0,34.42,51.76,3.9152002269867148,80.83,0.0,0.0,4.0,4.0,0.0,0.0,,,
2520,冠德,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2524,京城,True,excluded,excluded,0,0,False,False,0.0,6.5,580.0,635.0,-55.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P8、投信P52）；價格未確認（Q4、RS20 -2.39）,Q4,-0.20993227990970656,0.0,7.82,51.76,-2.389557167513612,45.63,0.0,0.0,2.5,4.0,0.0,0.0,,,
2527,宏璟,True,other_watch,other_watch,23,23,False,False,2.0,7.0,453.0,580.0,-127.0,41.19947848761408,23.598435462842243,D_V1_weak_V2_weak,V1連買訊號高（外資3日／投信0日）；實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P20、投信P52）,Q3,-0.09933001633744244,0.0,20.47,51.76,5.267124180264993,86.31,0.0,0.0,3.0,4.0,0.0,0.0,,,
2528,皇普,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2530,華建,True,excluded,excluded,0,0,False,False,2.0,18.71,454.0,453.0,1.0,41.19947848761408,41.06910039113429,,連買天數不長，但V2不只依賴連買,Q4,0.0038186848958333334,-0.010705078125,47.59,6.65,-0.024915965475680313,61.02,3.5,0.95,3.5,6.0,0.0,4.76,,,
2534,宏盛,True,excluded,excluded,0,0,False,False,7.0,40.3,75.0,192.0,-117.0,88.33116036505866,75.09778357235984,,V1連買訊號高（外資4日／投信0日）；價格未確認（Q2、RS20 +4.31）,Q2,0.19675656984785617,0.0,88.01,51.76,4.308745209837806,82.66,3.5,12.5,4.5,6.0,5.0,8.8,,,
2535,達欣工,True,excluded,excluded,0,0,False,False,3.0,31.94,414.0,347.0,67.0,45.436766623207305,54.88917861799217,,差異主要來自V1離散加分與V2連續型強度／排名分數,Q3,-0.08101702898550725,0.030797101449275364,24.64,97.39,2.3392771921905475,75.49,3.5,7.7,5.0,6.0,0.0,9.74,,,
2536,宏普,True,excluded,excluded,0,0,False,False,0.0,7.0,581.0,581.0,0.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P32、投信P52）,Q3,-0.05140834231183623,0.0,32.46,51.76,4.831809333339521,85.14,1.0,0.0,2.0,4.0,0.0,0.0,,,
2537,聯上發,True,excluded,excluded,0,0,False,False,5.0,20.0,223.0,442.0,-219.0,64.27640156453715,42.503259452411996,,實際介入強度低（強度分 0.1/25）；全市場flow percentile偏低（外資P47、投信P52）；價格未確認（Q2、RS20 +1.00）；近期flow正在減速,Q2,0.0002993421052631579,0.0,46.81,51.76,0.995492197789638,68.12,4.5,0.07,3.0,2.75,5.0,4.68,,,
2538,基泰,True,excluded,excluded,0,0,False,False,0.0,5.5,582.0,706.0,-124.0,19.621903520208605,7.496740547588006,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P0、投信P52）；價格未確認（Q4、RS20 -5.53）,Q4,-0.5538971807628524,0.0,0.26,51.76,-5.5284629500187314,35.46,0.0,0.0,1.0,4.5,0.0,0.0,,,
2539,櫻花建,True,high_priority_watch,high_priority_watch,51,51,False,False,5.0,44.17,224.0,165.0,59.0,64.27640156453715,78.6179921773142,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +5.64）；連買天數不長，但V2不只依賴連買,Q1,0.02492600328211249,0.0,54.37,51.76,5.635296837594284,86.96,3.5,6.23,3.0,1.0,25.0,5.44,19.0,19.0,0.0
2540,愛山林,True,excluded,excluded,0,0,False,False,0.0,6.5,583.0,636.0,-53.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P10、投信P52）；價格未確認（Q4、RS20 -14.36）,Q4,-0.18645083509762408,0.0,9.78,51.76,-14.36031304565605,11.86,0.0,0.0,2.0,4.5,0.0,0.0,,,
2542,興富發,True,buy_candidates,buy_candidates,61,61,False,False,9.0,41.92,43.0,176.0,-133.0,94.58930899608866,77.18383311603651,,V1連買訊號高（外資0日／投信5日）,Q3,-0.13332252889638435,0.08267862284562544,14.99,99.22,3.5388447989457172,80.44,4.5,12.5,6.5,8.5,0.0,9.92,7.0,20.0,-13.0
2543,皇昌,True,excluded,excluded,0,0,False,False,5.0,24.51,225.0,411.0,-186.0,64.27640156453715,46.544980443285525,,實際介入強度低（強度分 2.8/25）；全市場flow percentile偏低（外資P50、投信P52）；價格未確認（Q2、RS20 -1.14）；近期flow正在減速,Q2,0.011092658227848102,0.0,49.93,51.76,-1.1428725820845753,53.72,3.5,2.77,5.5,2.75,5.0,4.99,,,
2545,皇翔,True,excluded,excluded,0,0,False,False,0.0,7.0,584.0,582.0,2.0,19.621903520208605,23.598435462842243,D_V1_weak_V2_weak,連買天數不長，但V2不只依賴連買,Q4,-0.16511074918566776,0.0,11.34,51.76,-3.745887112555191,40.42,0.0,0.0,3.0,4.0,0.0,0.0,,,
2546,根基,True,excluded,excluded,0,0,False,False,3.0,27.1,415.0,392.0,23.0,45.436766623207305,49.02216427640156,,連買天數不長，但V2不只依賴連買,Q4,-0.28177185266630017,0.031335898845519516,5.22,97.65,0.995492197789638,68.12,3.5,7.83,4.0,2.0,0.0,9.77,,,
2547,日勝生,True,excluded,excluded,0,0,False,False,7.0,39.04,76.0,219.0,-143.0,88.33116036505866,71.57757496740548,,V1連買訊號高（外資5日／投信0日）；價格未確認（Q2、RS20 -3.87）；近期flow正在減速,Q2,0.39447813148164845,-0.0018836685003156281,97.91,10.95,-3.8717644393785107,39.77,4.5,12.5,4.5,2.75,5.0,9.79,,,
2548,華固,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2596,綠意,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2597,潤弘,True,excluded,excluded,0,0,False,False,7.0,61.96,77.0,37.0,40.0,88.33116036505866,95.30638852672752,,價格與RS同步確認（RS20 +0.70）,Q1,0.285857490864799,0.0,94.65,51.76,0.6987562927451285,66.36,3.5,12.5,5.5,6.0,25.0,9.46,,,
2601,益航,True,excluded,excluded,0,0,False,False,0.0,8.0,585.0,506.0,79.0,19.621903520208605,33.96349413298566,,連買天數不長，但V2不只依賴連買,Q4,-0.07157357212003872,0.0,27.38,51.76,-12.54759945747711,14.6,1.0,0.0,3.0,4.0,0.0,0.0,,,
2603,長榮,True,high_priority_watch,high_priority_watch,63,63,False,False,14.0,91.28,20.0,1.0,19.0,97.78357235984355,100.0,A_V1_strong_V2_strong,5日資金強度分 24.2/25；橫向強度高（外資P95、投信P98）；價格與RS同步確認（RS20 +10.74）,Q1,0.29878426374611355,0.046850032211982855,95.05,98.17,10.739081941379391,94.13,9.0,24.21,7.0,6.75,25.0,19.32,33.0,1.0,32.0
2605,新興,True,other_watch,other_watch,23,23,False,False,5.0,63.21,226.0,35.0,191.0,64.27640156453715,95.5671447196871,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +9.17）,Q1,0.1913525872987154,0.0,87.09,51.76,9.165426838312506,92.05,4.5,12.5,6.5,6.0,25.0,8.71,,,
2606,裕民,True,buy_candidates,buy_candidates,60,60,False,False,5.0,59.58,227.0,62.0,165.0,64.27640156453715,92.11212516297263,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +5.53）,Q1,0.4112780116350565,-0.029749798987844675,98.31,3.39,5.533833355849104,86.7,4.5,12.5,5.0,2.75,25.0,9.83,8.0,14.0,-6.0
2607,榮運,True,excluded,excluded,0,0,False,False,0.0,6.5,586.0,637.0,-51.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P30、投信P52）,Q3,-0.060923690773067335,0.0,29.99,51.76,4.738807705811022,84.75,0.0,0.0,2.5,4.0,0.0,0.0,,,
2608,嘉里大榮,True,excluded,excluded,0,0,False,False,0.0,6.0,587.0,678.0,-91.0,19.621903520208605,11.147327249022164,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P1、投信P52）；價格未確認（Q4、RS20 -1.56）,Q4,-0.43659591836734696,0.0,1.04,51.76,-1.559874071375611,50.98,0.0,0.0,1.5,4.5,0.0,0.0,,,
2609,陽明,True,high_priority_watch,high_priority_watch,66,66,False,False,15.0,77.38,6.0,16.0,-10.0,99.21773142112124,98.04432855280312,A_V1_strong_V2_strong,V1連買訊號高（外資2日／投信5日）；近期flow正在減速,Q1,0.07513709607050406,0.0025935109508158577,67.93,91.92,3.9895041738375325,81.29,9.0,13.15,7.5,6.75,25.0,15.98,30.0,7.0,23.0
2610,華航,True,excluded,excluded,0,0,False,False,3.0,34.63,416.0,320.0,96.0,45.436766623207305,58.40938722294654,,差異主要來自V1離散加分與V2連續型強度／排名分數,Q4,-0.2048497972817413,0.03238041964045312,8.08,97.78,-1.8548640967471886,48.89,3.5,8.1,8.0,5.25,0.0,9.78,,,
2611,志信,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2612,中航,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
2613,中櫃,True,excluded,excluded,0,0,False,False,0.0,6.5,588.0,638.0,-50.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P35、投信P52）；價格未確認（Q4、RS20 -3.66）,Q4,-0.03884711779448621,0.0,34.55,51.76,-3.655670592908034,40.81,0.0,0.0,2.5,4.0,0.0,0.0,,,
2614,東森,True,excluded,excluded,0,0,False,False,0.0,7.5,589.0,531.0,58.0,19.621903520208605,29.85658409387223,,連買天數不長，但V2不只依賴連買,Q4,-0.07523576113220573,0.0,25.95,51.76,0.17805350569153333,62.84,0.0,0.0,3.5,4.0,0.0,0.0,,,
2615,萬海,True,high_priority_watch,high_priority_watch,22,22,False,False,5.0,65.06,228.0,26.0,202.0,64.27640156453715,96.74054758800521,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +11.48）；動能較佳（外資 accelerating／投信 stable）,Q1,0.30327705683547895,-0.0008944815665230515,95.57,12.26,11.475290177587604,94.92,3.5,12.5,6.0,8.5,25.0,9.56,25.0,10.0,15.0
2616,山隆,True,excluded,excluded,0,0,False,False,0.0,6.5,590.0,639.0,-49.0,19.621903520208605,16.558018252933508,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P32、投信P52）；價格未確認（Q4、RS20 -0.11）,Q4,-0.05206738131699847,0.0,32.07,51.76,-0.11151887232107027,60.1,0.0,0.0,2.5,4.0,0.0,0.0,,,
2617,台航,True,excluded,excluded,0,0,False,False,0.0,7.5,591.0,532.0,59.0,19.621903520208605,29.85658409387223,,連買天數不長，但V2不只依賴連買,Q4,-0.09200305810397554,0.0,21.9,51.76,-1.662315111180468,49.93,0.0,0.0,3.0,4.5,0.0,0.0,,,
2618,長榮航,True,high_priority_watch,high_priority_watch,56,56,False,False,5.0,41.82,229.0,177.0,52.0,64.27640156453715,77.05345501955672,C_V1_weak_V2_strong,差異主要來自V1離散加分與V2連續型強度／排名分數,Q2,0.30333087322568414,-0.009334960709258903,95.7,6.91,5.658068884906198,87.09,3.5,12.5,6.5,4.75,5.0,9.57,16.0,21.0,-5.0
