code,name,industry,as_of_date,formal_category,formal_final_score,chip_bonus_v1,v1_rank,v2_rank,rank_change,v1_percentile,v2_percentile,foreign_5d_v1,trust_5d_v1,dealer_5d_v1,institution_5d_total_v1,foreign_consecutive_v1,trust_consecutive_v1,chip_tier_v1,shadow_mode,capital_flow_v2_available,foreign_flow_1d,foreign_flow_3d,foreign_flow_5d,foreign_flow_10d,foreign_flow_1d_shares,foreign_flow_3d_shares,foreign_flow_5d_shares,foreign_flow_10d_shares,trust_flow_1d,trust_flow_3d,trust_flow_5d,trust_flow_10d,trust_flow_1d_shares,trust_flow_3d_shares,trust_flow_5d_shares,trust_flow_10d_shares,foreign_flow_ratio_1d,foreign_flow_ratio_3d,foreign_flow_ratio_5d,foreign_flow_ratio_10d,trust_flow_ratio_1d,trust_flow_ratio_3d,trust_flow_ratio_5d,trust_flow_ratio_10d,foreign_amount_ratio_5d,trust_amount_ratio_5d,foreign_positive_days_5,foreign_positive_days_10,trust_positive_days_5,trust_positive_days_10,foreign_consecutive_buy,trust_consecutive_buy,foreign_flow_momentum,trust_flow_momentum,return_1d,return_3d,return_5d,stock_return20,stock_return60,taiex_return20,taiex_return60,rs5,rs20,rs60,rs20_percentile,rs60_percentile,foreign_flow_intensity_percentile,trust_flow_intensity_percentile,foreign_flow_percentile,trust_flow_percentile,multi_flow_confirmation,dealer_prop_flow_5d_shares,dealer_hedge_flow_5d_shares,dealer_unknown_flow_5d_shares,dealer_flow_detail_level,flow_price_quadrant,flow_price_state,flow_identity_score,flow_intensity_score,flow_persistence_score,flow_momentum_score,flow_price_confirmation_score,flow_relative_score,capital_flow_score_v2_shadow,current_research_rank,shadow_rank_v2,shadow_rank_change,case,movement_reason
2399,映泰,電腦週邊,2026-08-10,excluded,0,0,559,578,-19,19.621903520208605,23.598435462842243,-1741,0,-1,-1742,0,0,主力佈局,True,True,-1339.743,-363.523,-1743.514,796.519,-1339743,-363523,-1743514,796519,0.0,0.0,0.0,0.0,0,0,0,0,-0.13840320247933885,-0.012765494960845595,-0.03806134299685644,0.01360710319968567,0.0,0.0,0.0,0.0,-0.0373234185074186,0.0,1,5,0,0,0,0,stable,neutral,2.585193889541726,10.927573062261754,19.917582417582413,-0.7954545454545436,-7.521186440677974,-0.995492197789638,7.609285838318169,16.362667783724838,0.2000376523350944,-15.130472278996145,63.36,31.68,34.94,51.76,34.94,51.76,False,-9000,7071,0,split,Q3,absorption_divergence,0.0,0.0,2.5,4.5,0.0,0.0,7.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P35、投信P52）
2409,友達,光電業,2026-08-10,high_priority_watch,47,3,408,429,-21,45.436766623207305,44.19817470664928,-10495,692,5418,-4385,2,0,外資鎖碼,True,True,4574.634,7893.663,-10493.503,10988.315,4574634,7893663,-10493503,10988315,-10.476,-41.476,691.079,2522.768,-10476,-41476,691079,2522768,0.02115868199772439,0.015576206102486893,-0.012443115171263983,0.005965814819640802,-4.8453789441551116e-05,-8.184270399011794e-05,0.0008194761643887596,0.001369670119660347,-0.011536538230899939,0.0007956348868010259,3,6,1,6,2,0,reversing_positive,reversing_negative,9.979633401221989,10.429447852760742,12.970711297071148,-7.692307692307687,38.107416879795394,-0.995492197789638,7.609285838318169,9.415796663213573,-6.696815494518049,30.498131041477226,30.57,95.05,43.42,90.61,43.42,90.61,False,2333000,3085160,0,split,Q4,confirmed_distribution,4.5,0.2,6.0,3.0,0.0,9.06,22.76,32.0,27.0,5.0,,實際介入強度低（強度分 0.2/25）；價格未確認（Q4、RS20 -6.70）；近期flow已轉負
2412,中華電,通信網路,2026-08-10,excluded,0,3,409,418,-9,45.436766623207305,45.63233376792699,-3660,4,-626,-4282,0,0,主力佈局,True,True,-2511.971,-1844.475,-3660.172,35076.93,-2511971,-1844475,-3660172,35076930,-62.713,861.162,3.949,585.795,-62713,861162,3949,585795,-0.2632541395933766,-0.07354952548050084,-0.0695717924348983,0.2199787402167369,-0.006572311884300985,0.03433934125528351,7.506177532788443e-05,0.0036737093618302227,-0.06918587377740165,0.0001646572640399853,2,7,2,5,0,0,stable,decelerating,-0.727272727272732,-0.36496350364964014,-1.7985611510791366,2.2471910112359605,-0.727272727272732,-0.995492197789638,7.609285838318169,-5.3534757849367125,3.2426832090255986,-8.336558565590902,79.66,52.02,28.16,89.31,28.16,89.31,False,-406611,-219760,0,split,Q4,confirmed_distribution,3.5,0.02,6.0,5.25,0.0,8.93,23.7,,,,,實際介入強度低（強度分 0.0/25）；價格未確認（Q4、RS20 +3.24）；近期flow正在減速
2413,環科,電子零組件,2026-08-10,excluded,0,5,208,256,-48,64.27640156453715,66.68839634941331,365,0,-2,363,1,0,外資鎖碼,True,True,528.0,356.992,363.994,1155.595,528000,356992,363994,1155595,0.0,0.0,0.0,0.0,0,0,0,0,0.2678843226788432,0.0901722657236676,0.06917407829722538,0.11907212776919114,0.0,0.0,0.0,0.0,0.07666133748962795,0.0,3,8,0,0,1,0,accelerating,neutral,9.926470588235304,11.152416356877314,12.265331664580724,-1.967213114754096,2.2805017103762815,-0.995492197789638,7.609285838318169,8.71041703072315,-0.9717209169644581,-5.328784127941888,54.63,61.8,66.75,51.76,66.75,51.76,False,-4015,1021,0,split,Q2,unconfirmed_accumulation,3.5,12.5,4.0,6.0,5.0,6.67,37.67,,,,,全市場flow percentile偏低（外資P67、投信P52）；價格未確認（Q2、RS20 -0.97）
2414,精技,電子通路,2026-08-10,excluded,0,2,450,408,42,41.19947848761408,46.870925684485,72,-5,-72,-5,1,0,外資鎖碼,True,True,258.844,-272.241,73.585,400.885,258844,-272241,73585,400885,0.0,-7.0,-5.0,3.0,0,-7000,-5000,3000,0.5105404339250493,-0.07207863383637808,0.0159724332537443,0.06234603421461898,0.0,-0.0018533227429176596,-0.0010853049706967658,0.00046656298600311044,0.020750038516888666,-0.0010510830949090374,3,7,1,3,1,0,neutral,neutral,1.795332136445249,-6.435643564356431,-1.0471204188481575,-11.128526645768023,16.427104722792606,-0.995492197789638,7.609285838318169,-4.602035052705733,-10.133034447978385,8.817818884474438,21.12,86.18,51.89,12.13,51.89,12.13,False,-72000,0,0,split,Q2,unconfirmed_accumulation,3.5,3.99,5.0,2.0,5.0,5.19,24.68,,,,,差異主要來自V1離散加分與V2連續型強度／排名分數
2415,錩新,電子零組件,2026-08-10,excluded,0,0,560,527,33,19.621903520208605,29.85658409387223,-82,-3,-2,-87,0,0,主力佈局,True,True,-41.0,-61.95,-82.98,-4.8,-41000,-61950,-82980,-4800,0.0,-5.0,-3.0,3.0,0,-5000,-3000,3000,-0.22404371584699453,-0.1084938704028021,-0.08652763295099061,-0.002035623409669211,0.0,-0.008756567425569177,-0.0031282586027111575,0.001272264631043257,-0.08621198126003778,-0.003212089439215784,0,3,1,3,0,0,stable,neutral,-1.7432646592710044,-0.9584664536741228,1.1419249592169667,-14.36464088397791,16.322701688555362,-0.995492197789638,7.609285838318169,-2.4129896746406088,-13.369148686188272,8.713415850237194,13.43,85.79,23.21,9.78,23.21,9.78,False,-2000,0,0,split,Q4,confirmed_distribution,0.0,0.0,3.0,4.5,0.0,0.0,7.5,,,,,連買天數不長，但V2不只依賴連買
2417,圓剛,電腦週邊,2026-08-10,excluded,0,5,209,371,-162,64.27640156453715,51.76010430247718,264,0,-3,261,1,0,外資鎖碼,True,True,267.8,-332.911,263.685,1062.573,267800,-332911,263685,1062573,0.0,0.0,0.0,0.0,0,0,0,0,0.14554347826086955,-0.06957387669801463,0.04256416464891041,0.10097624251639266,0.0,0.0,0.0,0.0,0.04183165687189588,0.0,3,8,0,0,1,0,reversing_negative,neutral,3.7252619324796177,6.071428571428572,11.375000000000002,-1.655629139072845,-9.266802443991862,-0.995492197789638,7.609285838318169,7.820085366142426,-0.660136941283207,-16.876088282310032,57.11,27.77,58.8,51.76,58.8,51.76,False,-3552,0,0,split,Q2,unconfirmed_accumulation,3.5,10.64,4.0,1.0,5.0,5.88,30.02,,,,,全市場flow percentile偏低（外資P59、投信P52）；價格未確認（Q2、RS20 -0.66）；近期flow已轉負
2419,仲琦,通信網路,2026-08-10,excluded,0,7,73,197,-124,88.33116036505866,74.44589308996089,634,0,-20,614,7,0,外資鎖碼,True,True,160.095,235.095,635.161,1214.157,160095,235095,635161,1214157,0.0,0.0,0.0,0.0,0,0,0,0,0.39923940149625936,0.1931758422350041,0.2315570543200875,0.16498940073379537,0.0,0.0,0.0,0.0,0.23227401456902738,0.0,5,8,0,0,7,0,accelerating,neutral,3.0991735537190035,0.6048387096774244,3.9583333333333304,-8.941605839416056,-14.991482112436127,-0.995492197789638,7.609285838318169,0.4034186994757549,-7.946113641626418,-22.600767950754296,26.08,17.73,90.87,51.76,90.87,51.76,False,-18000,-2312,0,split,Q2,unconfirmed_accumulation,3.5,12.5,4.0,6.0,5.0,9.09,40.09,,,,,V1連買訊號高（外資7日／投信0日）；價格未確認（Q2、RS20 -7.95）
2421,建準,電子零組件,2026-08-10,high_priority_watch,33,5,210,39,171,64.27640156453715,95.04563233376793,7909,-138,84,7855,0,0,主力佈局,True,True,-386.529,6611.676,7911.106,9512.577,-386529,6611676,7911106,9512577,-77.0,-138.0,-138.0,-130.0,-77000,-138000,-138000,-130000,-0.07891567986933443,0.2892752887644382,0.296207353601917,0.2515423486791655,-0.015720702327480605,-0.006037801890094505,-0.005166991163696271,-0.0034376074252320385,0.298577523614354,-0.005158753536964024,4,7,0,4,0,0,decelerating,stable,-1.320132013201325,6.4056939501779375,9.523809523809534,8.333333333333325,2.7491408934707806,-0.995492197789638,7.609285838318169,5.968894889951959,9.328825531122963,-4.860144944847389,92.57,63.1,94.78,7.95,94.78,7.95,False,-53000,137771,0,split,Q1,confirmed_accumulation,3.5,12.5,5.5,5.25,25.0,9.48,61.23,34.0,12.0,22.0,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +9.33）
2423,固緯,其他電子,2026-08-10,excluded,0,0,561,491,70,19.621903520208605,36.17992177314211,-153,0,-6,-159,0,0,主力佈局,True,True,-193.25,-157.422,-152.458,33.027,-193250,-157422,-152458,33027,0.0,0.0,0.0,1.0,0,0,0,1000,-0.5019480519480519,-0.26368844221105525,-0.17226892655367232,0.014850269784172662,0.0,0.0,0.0,0.0004496402877697842,-0.16699763614454868,0.0,3,7,0,1,0,0,stable,neutral,-5.228758169934644,-2.2911051212938016,0.41551246537396835,-7.4074074074074066,-1.2261580381471515,-0.995492197789638,7.609285838318169,-3.139402168483607,-6.411915209617769,-8.835443876465321,31.81,49.67,10.56,51.76,10.56,51.76,False,-6000,0,0,split,Q4,confirmed_distribution,0.0,0.0,4.0,4.5,0.0,0.0,8.5,,,,,連買天數不長，但V2不只依賴連買
2424,隴華,通信網路,2026-08-10,excluded,0,5,211,306,-95,64.27640156453715,60.234680573663624,9,0,0,9,2,0,外資鎖碼,True,True,4.0,9.0,9.0,17.0,4000,9000,9000,17000,0.0,0.0,0.0,0.0,0,0,0,0,0.19047619047619047,0.23076923076923078,0.1836734693877551,0.07391304347826087,0.0,0.0,0.0,0.0,0.18546598955725627,0.0,2,6,0,0,1,0,decelerating,neutral,0.9269988412514474,6.219512195121979,8.468244084682453,-9.365244536940676,-63.093220338983045,-0.995492197789638,7.609285838318169,4.913329450824878,-8.369752339151038,-70.70250617730122,24.77,0.13,85.79,51.76,85.79,51.76,False,0,0,0,mixed,Q2,unconfirmed_accumulation,3.5,12.5,3.0,2.75,5.0,8.58,35.33,,,,,價格未確認（Q2、RS20 -8.37）；近期flow正在減速
2425,承啟,電腦週邊,2026-08-10,other_watch,24,0,562,528,34,19.621903520208605,29.85658409387223,-4189,-4,-9,-4202,0,0,主力佈局,True,True,-2609.94,-3632.802,-4191.416,-3015.347,-2609940,-3632802,-4191416,-3015347,0.0,-5.0,-4.0,2.0,0,-5000,-4000,2000,-0.21236289666395444,-0.11868411251592668,-0.07398400790778953,-0.03538433645868782,0.0,-0.00016335064850207456,-7.060526362240305e-05,2.3469495523193728e-05,-0.07352001560946134,-6.669618029522868e-05,1,3,1,3,0,0,stable,neutral,-6.332703213610591,0.9164969450101701,2.5879917184264967,12.485811577752548,40.76704545454544,-0.995492197789638,7.609285838318169,-0.9669229154310788,13.481303775542186,33.15775961622727,96.35,95.96,26.99,14.47,26.99,14.47,False,-10135,0,0,split,Q3,absorption_divergence,0.0,0.0,3.0,4.5,0.0,0.0,7.5,,,,,連買天數不長，但V2不只依賴連買
2427,三商電,資訊服務,2026-08-10,excluded,0,0,563,724,-161,19.621903520208605,5.215123859191656,-149,0,-2,-151,1,0,外資鎖碼,True,True,34.0,-235.0,-148.925,118.575,34000,-235000,-148925,118575,0.0,0.0,0.0,0.0,0,0,0,0,0.11371237458193979,-0.19357495881383854,-0.054312545587162656,0.021200607902735563,0.0,0.0,0.0,0.0,-0.051440435769494336,0.0,3,6,0,0,1,0,neutral,neutral,0.4587155963302614,-2.2321428571428603,-3.947368421052644,-13.779527559055115,4.2857142857142705,-0.995492197789638,7.609285838318169,-7.502283054910219,-12.784035361265477,-3.323571552603899,14.34,66.88,31.94,51.76,31.94,51.76,False,-2000,0,0,split,Q4,confirmed_distribution,0.0,0.0,3.0,2.0,0.0,0.0,5.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P32、投信P52）；價格未確認（Q4、RS20 -12.78）
2428,興勤,電子零組件,2026-08-10,excluded,0,3,410,352,58,45.436766623207305,54.23728813559322,-298,122,-3,-179,0,0,主力佈局,True,True,-58.78,-300.601,-300.524,-41.442,-58780,-300601,-300524,-41442,0.0,122.0,122.0,122.0,0,122000,122000,122000,-0.16746438746438747,-0.1856707844348363,-0.11060875966139123,-0.0050385410334346506,0.0,0.0753551575046325,0.04490246595509753,0.014832826747720365,-0.11048353422924084,0.045684181303445356,1,3,1,1,0,0,stable,decelerating,2.0044543429844186,0.2188183807439792,2.2321428571428603,-22.504230118443314,8.018867924528305,-0.995492197789638,7.609285838318169,-1.3227717767147151,-21.508737920653676,0.40958208621013537,5.74,74.32,18.9,97.91,18.9,97.91,False,-8937,4847,0,split,Q4,confirmed_distribution,3.5,11.23,2.0,5.25,0.0,9.79,31.77,,,,,連買天數不長，但V2不只依賴連買
2429,銘旺科,光電業,2026-08-10,excluded,0,0,564,529,35,19.621903520208605,29.85658409387223,-9,0,-3,-12,1,0,外資鎖碼,True,True,43.81,-68.19,-7.191,349.309,43810,-68190,-7191,349309,0.0,0.0,0.0,0.0,0,0,0,0,0.18965367965367966,-0.07661797752808988,-0.003689584402257568,0.06369602479941648,0.0,0.0,0.0,0.0,-0.0030734414033266495,0.0,3,7,0,0,1,0,reversing_positive,neutral,1.453957996768973,-2.3328149300155476,0.15948963317382603,-27.733026467203693,-41.85185185185185,-0.995492197789638,7.609285838318169,-3.3954250006837494,-26.737534269414056,-49.46113769017002,2.09,0.65,45.76,51.76,45.76,51.76,False,-3000,0,0,split,Q4,confirmed_distribution,0.0,0.0,3.5,4.0,0.0,0.0,7.5,,,,,連買天數不長，但V2不只依賴連買
2430,燦坤,電子通路,2026-08-10,excluded,0,7,74,315,-241,88.33116036505866,59.0612777053455,88,0,-44,44,4,0,外資鎖碼,True,True,9.0,66.0,88.0,72.18,9000,66000,88000,72180,0.0,0.0,0.0,0.0,0,0,0,0,0.18,0.2357142857142857,0.1368584758942457,0.049202453987730065,0.0,0.0,0.0,0.0,0.13820352972166125,0.0,4,6,0,0,4,0,decelerating,neutral,0.8771929824561209,3.603603603603611,3.293413173652704,-4.1666666666666625,-7.9999999999999964,-0.995492197789638,7.609285838318169,-0.2615014602048715,-3.1711744688770245,-15.609285838318165,43.16,29.86,80.83,51.76,80.83,51.76,False,-44000,0,0,split,Q2,unconfirmed_accumulation,3.5,12.5,3.0,2.75,5.0,8.08,34.83,,,,,V1連買訊號高（外資4日／投信0日）；價格未確認（Q2、RS20 -3.17）；近期flow正在減速
2432,倚天酷碁-創,電腦週邊,2026-08-10,excluded,0,5,212,132,80,64.27640156453715,82.85528031290742,30,0,3,33,0,0,主力佈局,True,True,-3.0,6.0,30.0,65.1,-3000,6000,30000,65100,0.0,0.0,0.0,0.0,0,0,0,0,-0.06976744186046512,0.02127659574468085,0.0847457627118644,0.10251968503937008,0.0,0.0,0.0,0.0,0.08538182325146013,0.0,3,8,0,0,0,0,reversing_negative,neutral,0.7117437722419906,-0.7017543859649145,0.1769911504424737,1.0714285714285676,7.809523809523822,-0.995492197789638,7.609285838318169,-3.3779234834151017,2.0669207692182057,0.20023797120565234,73.92,74.05,71.06,51.76,71.06,51.76,False,0,3000,0,split,Q1,confirmed_accumulation,3.5,12.5,4.0,1.0,25.0,7.11,53.11,,,,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +2.07）；連買天數不長，但V2不只依賴連買
2433,互盛電,其他電子,2026-08-10,excluded,0,2,451,125,326,41.19947848761408,83.83311603650587,9,0,-12,-3,2,0,外資鎖碼,True,True,2.0,8.0,9.0,50.5,2000,8000,9000,50500,0.0,0.0,0.0,0.0,0,0,0,0,0.06896551724137931,0.1095890410958904,0.06474820143884892,0.1563467492260062,0.0,0.0,0.0,0.0,0.06489454957974528,0.0,3,8,0,0,2,0,decelerating,neutral,-0.11918951132301459,0.3592814371257358,0.23923444976077235,-0.23809523809523725,-7.198228128460682,-0.995492197789638,7.609285838318169,-3.315680184096803,0.7573969596944008,-14.807513966778853,66.88,33.25,64.93,51.76,64.93,51.76,False,-12000,0,0,split,Q1,confirmed_accumulation,3.5,12.5,4.0,2.75,25.0,6.49,54.24,,,,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +0.76）；連買天數不長，但V2不只依賴連買
2434,統懋,半導體業,2026-08-10,excluded,0,0,565,492,73,19.621903520208605,36.17992177314211,-301,0,5,-296,0,0,主力佈局,True,True,-71.0,-426.919,-301.919,-189.619,-71000,-426919,-301919,-189619,0.0,0.0,0.0,0.0,0,0,0,0,-0.13123844731977818,-0.1560376461988304,-0.07985162655382173,-0.029720846394984325,0.0,0.0,0.0,0.0,-0.08036903965394994,0.0,1,6,0,0,0,0,stable,neutral,-0.5639097744360999,-11.980033277870216,6.331658291457276,-22.547584187408486,74.01315789473684,-0.995492197789638,7.609285838318169,2.7767436575997007,-21.552091989618848,66.40387205641866,5.61,99.22,25.16,51.76,25.16,51.76,False,5000,0,0,split,Q4,confirmed_distribution,1.0,0.0,3.0,4.5,0.0,0.0,8.5,,,,,連買天數不長，但V2不只依賴連買
2438,翔耀,光電業,2026-08-10,excluded,0,0,566,754,-188,19.621903520208605,1.7601043024771839,-35,0,0,-35,0,0,主力佈局,True,True,0.0,-11.0,-35.0,-3.9,0,-11000,-35000,-3900,0.0,0.0,0.0,0.0,0,0,0,0,0.0,-0.1134020618556701,-0.16203703703703703,-0.00471584038694075,0.0,0.0,0.0,0.0,-0.16183115338882284,0.0,0,4,0,0,0,0,neutral,neutral,1.156069364161838,-0.2849002849002913,-2.777777777777779,-12.060301507537686,-17.840375586854464,-0.995492197789638,7.609285838318169,-6.332692411635355,-11.064809309748048,-25.449661425172632,18.25,12.91,11.73,51.76,11.73,51.76,False,0,0,0,split,Q4,confirmed_distribution,0.0,0.0,2.0,2.0,0.0,0.0,4.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P12、投信P52）；價格未確認（Q4、RS20 -11.06）
2442,新美齊,建材營建,2026-08-10,excluded,0,0,567,503,64,19.621903520208605,33.96349413298566,-1095,0,69,-1026,2,0,外資鎖碼,True,True,614.344,731.344,-1094.656,684.351,614344,731344,-1094656,684351,0.0,0.0,0.0,0.0,0,0,0,0,0.41849046321525885,0.19266174920969442,-0.13502602689034168,0.04089584080315525,0.0,0.0,0.0,0.0,-0.1294676900789081,0.0,2,6,0,0,2,0,reversing_positive,neutral,1.2886597938144284,3.693931398416872,2.34375,2.0779220779220786,7.967032967032961,-0.995492197789638,7.609285838318169,-1.2111646338575754,3.0734142757117167,0.35774712871479153,79.14,74.19,14.6,51.76,14.6,51.76,False,69000,0,0,split,Q3,absorption_divergence,1.0,0.0,3.0,4.0,0.0,0.0,8.0,,,,,連買天數不長，但V2不只依賴連買
2450,神腦,通信網路,2026-08-10,excluded,0,0,568,725,-157,19.621903520208605,5.215123859191656,-306,0,-21,-327,1,0,外資鎖碼,True,True,5.8,-153.2,-305.2,-163.2,5800,-153200,-305200,-163200,0.0,0.0,0.0,0.0,0,0,0,0,0.05918367346938776,-0.3015748031496063,-0.3912820512820513,-0.10529032258064516,0.0,0.0,0.0,0.0,-0.39153380084024686,0.0,1,6,0,0,1,0,neutral,neutral,0.17667844522968323,-0.35149384885764245,-1.0471204188481575,-1.9031141868511958,-3.5714285714285587,-0.995492197789638,7.609285838318169,-4.602035052705733,-0.9076219890615578,-11.180714409746727,54.89,41.72,1.69,51.76,1.69,51.76,False,-21000,0,0,split,Q4,confirmed_distribution,0.0,0.0,3.0,2.0,0.0,0.0,5.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P2、投信P52）；價格未確認（Q4、RS20 -0.91）
2451,創見,半導體業,2026-08-10,excluded,0,5,213,75,138,64.27640156453715,90.48239895697523,4883,-177,-111,4595,0,0,主力佈局,True,True,-1526.805,4942.392,4883.156,2688.967,-1526805,4942392,4883156,2688967,-16.0,-21.0,-178.176,-3.176,-16000,-21000,-178176,-3176,-0.2449550778116477,0.18446579330422125,0.10592988849841642,0.023992353403047933,-0.002566982191561046,-0.0007837868099876833,-0.003865156839776129,-2.8337913558656627e-05,0.10778550276595128,-0.0038039321628061556,3,6,0,3,0,0,decelerating,stable,-0.5050505050505083,4.6017699115044275,5.160142348754437,17.029702970297024,-14.223512336719878,-0.995492197789638,7.609285838318169,1.605227714896862,18.02519516808666,-21.832798175038047,97.52,18.9,74.84,8.87,74.84,8.87,False,-57411,-54621,0,split,Q1,confirmed_accumulation,3.5,12.5,4.5,5.25,25.0,7.48,58.23,,,,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +18.03）；連買天數不長，但V2不只依賴連買
2453,凌群,資訊服務,2026-08-10,excluded,0,5,214,314,-100,64.27640156453715,59.19165580182529,213,0,-7,206,0,0,主力佈局,True,True,-23.0,-0.944,212.637,345.703,-23000,-944,212637,345703,0.0,0.0,0.0,0.0,0,0,0,0,-0.11274509803921569,-0.0017321100917431192,0.21011561264822134,0.11151709677419355,0.0,0.0,0.0,0.0,0.2113008033406466,0.0,3,6,0,0,0,0,neutral,neutral,-0.37878787878786735,-2.0484171322160183,0.0,-3.4862385321100864,-4.014598540145975,-0.995492197789638,7.609285838318169,-3.5549146338575754,-2.4907463343204483,-11.623884378464144,45.5,40.81,88.92,51.76,88.92,51.76,False,-7000,0,0,split,Q2,unconfirmed_accumulation,3.5,12.5,3.0,2.0,5.0,8.89,34.89,,,,,價格未確認（Q2、RS20 -2.49）
2458,義隆,半導體業,2026-08-10,excluded,0,0,569,475,94,19.621903520208605,38.200782268578884,-5706,-834,-67,-6607,1,0,外資鎖碼,True,True,699.227,-6302.993,-5705.907,-4732.699,699227,-6302993,-5705907,-4732699,-188.0,-687.227,-834.642,-799.056,-188000,-687227,-834642,-799056,0.1971319424866084,-0.33164919757958433,-0.22536067775188592,-0.11618547159620955,-0.0530025373555117,-0.03616032622993949,-0.032965046012875705,-0.019616438356164383,-0.2187980451026594,-0.03213402248693564,3,6,1,5,1,0,neutral,stable,2.8268551236749095,-9.345794392523366,-7.028753993610226,-20.491803278688526,-2.6755852842809347,-0.995492197789638,7.609285838318169,-10.583668627467802,-19.496311080898888,-10.284871122599103,6.78,44.46,6.78,3.13,6.78,3.13,False,-14000,-54054,0,split,Q4,confirmed_distribution,0.0,0.0,5.5,4.5,0.0,0.0,10.0,,,,,差異主要來自V1離散加分與V2連續型強度／排名分數
2460,建通,電子零組件,2026-08-10,excluded,0,5,215,413,-198,64.27640156453715,46.28422425032595,51,0,-13,38,1,0,外資鎖碼,True,True,66.0,-86.0,50.953,343.515,66000,-86000,50953,343515,0.0,0.0,0.0,0.0,0,0,0,0,0.13360323886639677,-0.0701468189233279,0.02565609264853978,0.07132786544850499,0.0,0.0,0.0,0.0,0.028401153699219108,0.0,2,4,0,0,1,0,neutral,neutral,5.123966942148761,0.4739336492891155,4.6052631578947345,-4.932735426008971,-5.35714285714286,-0.995492197789638,7.609285838318169,1.050348524037159,-3.9372432282193333,-12.96642869546103,39.63,37.29,54.5,51.76,54.5,51.76,False,-13000,0,0,split,Q2,unconfirmed_accumulation,3.5,6.41,2.0,2.0,5.0,5.45,24.36,,,,,全市場flow percentile偏低（外資P54、投信P52）；價格未確認（Q2、RS20 -3.94）
2461,光群雷,其他電子,2026-08-10,excluded,0,5,216,169,47,64.27640156453715,78.09647979139504,111,0,-35,76,0,0,主力佈局,True,True,-52.933,-145.343,110.657,590.878,-52933,-145343,110657,590878,0.0,0.0,0.0,0.0,0,0,0,0,-0.09032935153583618,-0.03589602370955792,0.019581843921429837,0.057974686028257456,0.0,0.0,0.0,0.0,0.021170750585066754,0.0,2,5,0,0,0,0,neutral,neutral,0.8645533141210304,3.550295857988184,8.024691358024704,3.244837758112107,8.695652173913038,-0.995492197789638,7.609285838318169,4.4697767241671285,4.240329955901744,1.0863663355948683,82.4,75.62,52.67,51.76,52.67,51.76,False,-35000,0,0,split,Q1,confirmed_accumulation,3.5,4.9,2.5,2.0,25.0,5.27,43.17,,,,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +4.24）；連買天數不長，但V2不只依賴連買
2464,盟立,其他電子,2026-08-10,excluded,0,12,26,19,7,96.08865710560626,97.65319426336376,5709,406,288,6403,1,0,外資鎖碼,True,True,2816.894,3760.606,5711.213,7101.529,2816894,3760606,5711213,7101529,0.0,62.0,406.0,836.0,0,62000,406000,836000,0.16861570693164132,0.05475069155286376,0.0577432638741444,0.05654939043326618,0.0,0.0009026584747983577,0.004104866187428595,0.0066570579944418345,0.05840087966241982,0.003889518314988706,4,8,2,4,1,0,accelerating,decelerating,3.746397694524495,5.882352941176472,22.033898305084755,8.43373493975903,56.52173913043479,-0.995492197789638,7.609285838318169,18.47898367122718,9.429227137548668,48.912453292116616,92.83,98.31,62.84,93.09,62.84,93.09,True,-52200,342529,0,split,Q1,confirmed_accumulation,9.0,13.53,6.0,6.75,25.0,15.59,75.87,,,,A_V1_strong_V2_strong,橫向強度高（外資P63、投信P93）；價格與RS同步確認（RS20 +9.43）
2467,志聖,電子零組件,2026-08-10,excluded,0,5,217,172,45,64.27640156453715,77.64015645371578,664,-129,15,550,1,0,外資鎖碼,True,True,440.511,356.529,664.824,438.323,440511,356529,664824,438323,-0.853,-44.07,-130.608,-105.09,-853,-44070,-130608,-105090,0.287539817232376,0.11179962370649106,0.12909203883495146,0.029504779213785675,-0.0005567885117493472,-0.013819379115710254,-0.025360776699029128,-0.007073909531502423,0.13326116695586976,-0.024784817265964217,4,6,0,4,1,0,accelerating,stable,10.000000000000009,6.382978723404253,10.552763819095468,-7.563025210084029,-9.836065573770492,-0.995492197789638,7.609285838318169,6.997849185237892,-6.5675330122943905,-17.445351412088662,31.29,26.86,79.66,3.91,79.66,3.91,False,-9500,22983,0,split,Q2,unconfirmed_accumulation,3.5,12.5,5.0,8.5,5.0,7.97,42.47,,,,C_V1_weak_V2_strong,動能較佳（外資 accelerating／投信 stable）
