analysis_family,universe,factor,group,horizon,metric,sample_count,date_count,mean,median,std,positive_pct,bootstrap_ci_low,bootstrap_ci_high,ic_ir,notes
quantile,B_buy_high,V21_capital_flow,Q3,5,excess_vs_taiex_5d,21,8,1.4107506529032112,-0.7663062346184524,10.518159964857647,47.61904761904761,-6.078982346627322,7.642713577996583,0.1341252327038843,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q3,5,mfe_5d,21,8,4.470086255250239,2.7450980392156765,5.49616634569028,95.23809523809523,1.8288497046511023,7.419802320846605,0.8133098552876546,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q3,5,mae_5d,21,8,-4.187330853863219,-4.166666666666674,3.182572570332126,0.0,-5.211918276135134,-3.2545436315710567,-1.3157063228965862,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,5,fwd_5d,20,8,3.1024564429343875,2.5328137817883567,4.904636180318782,70.0,1.084497818688172,5.155929669465961,0.6325558775152085,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,5,excess_vs_taiex_5d,20,8,2.687247269061384,0.30891840361068623,8.97215711143013,55.00000000000001,-3.506045228208074,8.217167489852741,0.2995096090814048,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,5,mfe_5d,20,8,5.377129451661097,6.1057428696071,4.096217899841117,100.0,4.145550947832035,6.963593331790422,1.3127059114383692,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,5,mae_5d,20,8,-2.166914927658949,-1.2923617296947187,2.2346697958422514,0.0,-3.0262528547032113,-1.3392741107595165,-0.969680143209809,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,5,fwd_5d,17,8,2.7073945924753553,1.8604651162790642,5.761217129359755,64.70588235294117,0.026472738797852884,6.398183822184752,0.46993448288525597,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,5,excess_vs_taiex_5d,17,8,3.0765580061802633,3.6813469039867153,6.809714954542024,58.82352941176471,-2.177059270166025,6.439658744864439,0.4517895428395611,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,5,mfe_5d,17,8,5.549985340532907,3.4482758620689724,4.812247641591351,100.0,3.3804637623542964,8.428253416238318,1.1533041842164207,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,5,mae_5d,17,8,-2.5373244676203552,-1.7928286852589626,1.818556917769792,0.0,-3.4064565526594945,-1.5870601239639175,-1.3952406123928374,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,5,daily_Q5_minus_Q1_fwd_5d,8,8,3.938711988641984,3.0201835367526204,7.643891301401196,62.5,-1.1520409499742112,8.867365611798531,0.5152757716374096,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,5,daily_Q5_minus_Q1_excess_vs_taiex_5d,8,8,3.938711988641984,3.02018353675262,7.6438913014011955,62.5,-1.1520409499742108,8.867365611798531,0.5152757716374096,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,5,daily_Q5_minus_Q1_mfe_5d,8,8,0.07748742410521925,0.978172836268116,8.575429994810108,50.0,-5.593984531429923,5.513758129394591,0.009035981187195863,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,5,daily_Q5_minus_Q1_mae_5d,8,8,3.3243920560325617,2.0570884946707553,3.358113463554482,87.5,1.2350284501816178,5.744431582125838,0.9899582286638323,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q1,10,fwd_10d,13,3,-3.657843629283451,-1.9230769230769162,5.601232461900465,38.46153846153847,-7.117560930895436,-1.182200273416203,-0.6530426391270264,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q1,10,excess_vs_taiex_10d,13,3,-5.004533492519027,-2.93743076703723,6.30535111845026,23.076923076923077,-8.585898076741346,-0.3497310326088821,-0.7936962428428648,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q1,10,mfe_10d,13,3,3.274932523004456,1.6649323621227952,3.286882900424246,92.3076923076923,2.023397735733562,4.158987984023277,0.9963642217317058,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q1,10,mae_10d,13,3,-7.755663464244374,-7.843137254901967,5.973104598871966,0.0,-12.802248192817837,-4.5320578343232665,-1.2984308806025342,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q2,10,fwd_10d,10,3,-0.1899715682692638,0.3385167858201865,5.134193725858823,50.0,-1.7670903786898249,1.412667010249195,-0.03700124662465601,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q2,10,excess_vs_taiex_10d,10,3,-1.4821824539037678,-1.9556114042504347,5.7704852786583825,40.0,-5.716081839368688,0.6233578464646339,-0.2568557724920442,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q2,10,mfe_10d,10,3,3.830641512740314,3.61248935461177,3.2949375761458066,90.0,3.816559821528257,3.8585036525070313,1.162583941035125,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q2,10,mae_10d,10,3,-5.997219947020914,-5.0651675875478865,3.3518096079371174,0.0,-7.399840430942085,-5.02991154620844,-1.7892483907258456,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q3,10,fwd_10d,13,3,2.723403167272287,0.7843137254901933,8.058081154993877,61.53846153846154,-4.192346912949151,8.512582423594761,0.33797167277032175,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q3,10,excess_vs_taiex_10d,13,3,1.3767133040367112,-1.0492511893002043,8.989092790414357,38.46153846153847,-5.660684058795063,9.345051664402082,0.1531537537920165,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q3,10,mfe_10d,13,3,7.268832462521492,3.9215686274509887,7.080015624012222,100.0,1.5020151237962962,13.608151218843917,1.0266689861345628,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q3,10,mae_10d,13,3,-4.65573276349819,-4.526748971193417,3.657415586881224,0.0,-5.774775461168393,-3.0575480879808636,-1.2729569973392765,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,10,fwd_10d,10,3,2.9345935540405863,3.721794926273736,4.13405009418549,70.0,0.1464093701996886,4.152625536330712,0.709859214857621,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,10,excess_vs_taiex_10d,10,3,1.6423826684060825,1.3783074995549094,4.674820307485969,60.0,-1.3219277756462222,4.944676946010986,0.35132530458466443,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,10,mfe_10d,10,3,6.852951284071575,7.753093422132551,3.3729902946854753,100.0,4.252325482164188,9.041997223555098,2.031713905275437,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,10,mae_10d,10,3,-2.7353660917613616,-1.1814112326364978,3.118545600282608,0.0,-4.024097542242707,-1.705707908822257,-0.8771287780795887,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,10,fwd_10d,10,3,1.701298227694735,0.11890606420927874,6.3003874030878855,50.0,-2.1895634930905934,6.266588483557225,0.2700307328500008,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,10,excess_vs_taiex_10d,10,3,0.40908734206023123,-1.0962501245362521,5.343876122004106,50.0,-1.3570942522832725,2.317597022878363,0.07655254963260859,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,10,mfe_10d,10,3,6.598458297286591,4.170043245453936,6.825836990181796,100.0,2.485694679090788,10.675116217538065,0.9666885257848578,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,10,mae_10d,10,3,-2.9750047897246965,-2.1449280168268636,2.0416743682789877,0.0,-4.536702488188117,-1.5048327832815769,-1.4571397064814267,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,10,daily_Q5_minus_Q1_fwd_10d,3,3,5.997763438943271,9.441384530441452,6.066903972773511,66.66666666666666,-1.0073632196743905,9.55926900606275,0.9886036544932107,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,10,daily_Q5_minus_Q1_excess_vs_taiex_10d,3,3,5.997763438943271,9.441384530441454,6.0669039727735115,66.66666666666666,-1.0073632196743905,9.559269006062753,0.9886036544932105,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,10,daily_Q5_minus_Q1_mfe_10d,3,3,3.8049981313873626,5.982087465562627,4.241735120035698,66.66666666666666,-1.083221304915325,6.516128233514787,0.8970381279619695,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,10,daily_Q5_minus_Q1_mae_10d,3,3,5.222814443509038,4.375672574855701,5.6984539507133585,66.66666666666666,-0.004644653864849246,11.297415409536262,0.91653183278865,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q1,20,fwd_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q1,20,excess_vs_taiex_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q1,20,mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q1,20,mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q2,20,fwd_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q2,20,excess_vs_taiex_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q2,20,mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q2,20,mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q3,20,fwd_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q3,20,excess_vs_taiex_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q3,20,mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q3,20,mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,20,fwd_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,20,excess_vs_taiex_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,20,mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q4,20,mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,20,fwd_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,20,excess_vs_taiex_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,20,mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V21_capital_flow,Q5,20,mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,20,daily_Q5_minus_Q1_fwd_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,20,daily_Q5_minus_Q1_excess_vs_taiex_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,20,daily_Q5_minus_Q1_mfe_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile_spread,B_buy_high,V21_capital_flow,Q5_minus_Q1,20,daily_Q5_minus_Q1_mae_20d,0,0,,,,,,,,Deterministic equal-count quintiles; score ties use code as tie-break.
quantile,B_buy_high,V1_chip_bonus,Q1,3,fwd_3d,26,10,-1.4831545316903312,0.0,5.870428570360349,42.30769230769231,-4.719118323875995,1.473116226778838,-0.2526484248831069,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,3,excess_vs_taiex_3d,26,10,0.0869823349021913,1.285658212202983,5.689641050968048,53.84615384615385,-3.707975866890297,3.138400287858739,0.015287842259819173,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,3,mfe_3d,26,10,3.922209925032374,1.849957374254041,4.268002290240921,96.15384615384616,2.0517328165271174,6.266739841544391,0.9189802765572022,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,3,mae_3d,26,10,-4.874199070317359,-3.0632723557458386,5.158340960033792,0.0,-7.916805241957603,-2.4283498761439892,-0.9449160317400632,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,3,fwd_3d,33,10,1.1832930251992515,0.5122950819672178,7.050137729781719,57.57575757575758,-0.03985275218980217,2.3946833707134707,0.16783970335794954,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,3,excess_vs_taiex_3d,33,10,2.6594989387754184,1.9096239691025811,8.434474086203323,54.54545454545454,-0.7006732634196833,5.506573017805419,0.31531295390730874,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,3,mfe_3d,33,10,4.406321493462731,2.9279279279279313,5.788734595393535,93.93939393939394,2.580684178605815,6.213330341797321,0.7611890683274929,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,3,mae_3d,33,10,-3.0906735575791577,-2.199074074074081,3.7364675596201216,0.0,-4.039971282186792,-2.0736919145093196,-0.8271645633913599,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,3,fwd_3d,18,7,-0.47089496578882806,0.10330578512396382,3.9759877894636166,50.0,-2.2477493995197766,1.3359787981991407,-0.11843471125256008,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,3,excess_vs_taiex_3d,18,7,-1.438681088982132,-0.669764532600603,4.879778349652942,38.88888888888889,-4.2579936998997985,0.795939159972178,-0.2948250895626137,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,3,mfe_3d,18,7,3.071580620085287,2.227515479344855,2.384330046595169,94.44444444444444,1.781729092087685,4.574886654815881,1.288236343148682,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,3,mae_3d,18,7,-2.8265105274884625,-1.730213283372839,2.7728722138665494,0.0,-3.9429391559981406,-1.590882916075863,-1.019343954385521,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,3,fwd_3d,42,9,-0.04835520775091401,0.1224349797184332,3.0137958638136393,52.38095238095239,-0.9675262189104726,0.7646705084836605,-0.016044619455322238,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,3,excess_vs_taiex_3d,42,9,1.2406056747520002,0.2201678707939747,5.250092583559853,50.0,-2.154577934301,4.147186333850573,0.2363016756384134,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,3,mfe_3d,42,9,2.3586587007476107,1.6838065131416613,2.5698105420454755,92.85714285714286,1.6433609242628415,3.257430840196707,0.9178336932458081,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,3,mae_3d,42,9,-2.526172758983187,-2.2045250347137166,1.9380347516586354,0.0,-3.4099934809771946,-1.8813901506163138,-1.3034713422043662,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,3,fwd_3d,30,8,0.7275656402018105,0.9785281449655625,3.305298481845149,56.666666666666664,-0.45308100723108097,2.197632532436894,0.22012101000804452,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,3,excess_vs_taiex_3d,30,8,2.3221444786419827,2.0584283838182222,5.382076996424067,63.33333333333333,-1.0862035235946443,5.179262086797524,0.4314587993045901,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,3,mfe_3d,30,8,3.074557219998884,2.951113831676988,2.1723520136635193,100.0,2.199212109765455,4.201073011305158,1.4153126199900996,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,3,mae_3d,30,8,-2.316051947562604,-1.5271660641723583,2.203945715743042,0.0,-3.0025387453229766,-1.4499051400348195,-1.050866149297042,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,3,daily_Q5_minus_Q1_fwd_3d,8,8,2.83373528067406,1.6136290962415938,5.558169631958623,50.0,-0.588197306110184,6.472228827134824,0.5098324571420989,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,3,daily_Q5_minus_Q1_excess_vs_taiex_3d,8,8,2.83373528067406,1.613629096241594,5.558169631958622,50.0,-0.5881973061101844,6.472228827134823,0.5098324571420989,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,3,daily_Q5_minus_Q1_mfe_3d,8,8,-0.1765339969065176,0.15140841628740898,3.0476701455149153,50.0,-2.1530218362688363,1.8037464108236254,-0.05792424654824039,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,3,daily_Q5_minus_Q1_mae_3d,8,8,3.874317819211855,3.972135571199187,4.399393145937153,62.5,1.0201939909877626,6.784862519622559,0.8806482373119561,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,5,fwd_5d,19,8,-3.190308147453467,-1.2526096033402934,5.015603882308793,36.84210526315789,-5.69406589401574,-0.555848757876301,-0.6360765766823073,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,5,excess_vs_taiex_5d,19,8,-2.4693003931324142,-3.7804646686641963,7.980191459819623,26.31578947368421,-7.5245185764686635,3.042496540262491,-0.3094287155346306,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,5,mfe_5d,19,8,3.7665153438998344,1.6025641025640969,4.767082314844159,94.73684210526315,1.6057070352202687,7.184336913111088,0.790109147511745,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,5,mae_5d,19,8,-7.085443020415115,-6.5517241379310365,5.124223086061588,0.0,-10.21281479576644,-4.64625716070664,-1.3827350803067584,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,5,fwd_5d,22,8,2.5308444168083297,4.177587699796403,6.9949969912013055,63.63636363636363,0.36511217683090486,5.1592590970269,0.36180779205363006,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,5,excess_vs_taiex_5d,22,8,2.8292941170940082,3.7970390525258746,8.70431222691944,68.18181818181817,-2.17286846916355,6.465411308074045,0.32504510906030876,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,5,mfe_5d,22,8,6.443880594871007,5.820607544763545,6.252351332214037,95.45454545454545,4.17131612799954,9.404808828234392,1.0306331574283345,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,5,mae_5d,22,8,-3.4167326917854552,-2.2045094127276563,2.9584428172861728,0.0,-4.359253659777755,-2.3605596448449684,-1.1549091541744516,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,5,fwd_5d,11,5,0.5850901363308054,1.1811023622047223,3.6674937949632986,54.54545454545454,-2.3715197771464807,2.4990564279645366,0.1595340494193421,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,5,excess_vs_taiex_5d,11,5,-3.55391986563005,-1.8271568203259037,5.197427198031687,27.27272727272727,-8.755236600747562,-1.6177507659839094,-0.6837844437678611,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,5,mfe_5d,11,5,3.7682703344282165,3.205918618988912,2.8764959482894943,90.9090909090909,1.4361225145968224,5.388453482325633,1.3100210819587683,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q3,5,mae_5d,11,5,-2.9857307485649582,-1.8561484918793614,2.4874832751447493,0.0,-4.756636279586996,-1.5209128902320037,-1.2003018385686293,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,5,fwd_5d,29,7,2.147537288149373,0.6818181818181834,6.360843579037738,58.620689655172406,1.1977388886943563,4.058172955754352,0.33761831453089286,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,5,excess_vs_taiex_5d,29,7,3.5134208666905486,1.3936218159629075,8.661609146075774,55.172413793103445,-1.9517910308822186,8.513562318192129,0.4056314256898025,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,5,mfe_5d,29,7,4.503561050554994,2.674418604651163,4.996943635356574,100.0,3.486197086521659,6.0568941284444735,0.9012631278626834,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q4,5,mae_5d,29,7,-3.22948583822567,-2.8169014084507005,2.648762610804181,0.0,-4.239586967566934,-2.07865321067905,-1.219243213813403,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,5,fwd_5d,21,6,1.6977352470000444,1.5686274509803866,3.9244393741720764,66.66666666666666,0.4978589329946512,2.4871605985701173,0.43260580305389706,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,5,excess_vs_taiex_5d,21,6,0.6589757225079639,-0.38054864727052884,7.824165459657541,47.61904761904761,-4.67516973724948,5.621534085044082,0.08422313228237978,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,5,mfe_5d,21,6,4.9940193336474765,4.518430439952459,3.0505021274838726,100.0,4.385352684900195,5.754679051773666,1.637113866813351,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q5,5,mae_5d,21,6,-2.708367175321932,-1.6058394160583966,2.55866942276371,0.0,-3.302367936403656,-1.917132296363666,-1.0585060935290844,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,5,daily_Q5_minus_Q1_fwd_5d,6,6,4.584327275922495,3.53257121560778,4.988053355392695,83.33333333333334,1.092831497163728,8.198311054851676,0.9190613951565448,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,5,daily_Q5_minus_Q1_excess_vs_taiex_5d,6,6,4.584327275922496,3.532571215607781,4.988053355392695,83.33333333333334,1.092831497163728,8.198311054851676,0.919061395156545,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,5,daily_Q5_minus_Q1_mfe_5d,6,6,1.0973472991652078,2.7906397677377726,5.036655623496729,66.66666666666666,-2.7822970384625227,4.3858375134233265,0.21787221148214375,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile_spread,B_buy_high,V1_chip_bonus,Q5_minus_Q1,5,daily_Q5_minus_Q1_mae_5d,6,6,5.625791123552862,5.670207395788146,3.4719978830652813,100.0,3.1563406636986344,8.14939158791398,1.62033253274512,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,10,fwd_10d,11,3,-3.7725618290108414,-1.9230769230769162,5.534963756760833,36.36363636363637,-6.543488239352291,-1.182200273416203,-0.6815874493130587,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,10,excess_vs_taiex_10d,11,3,-4.8716199758779055,-2.484556314235342,6.575732242281461,27.27272727272727,-9.267896138672649,-0.3497310326088821,-0.7408482882794037,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,10,mfe_10d,11,3,2.618862706778513,1.6649323621227952,2.8537708149028944,90.9090909090909,1.508925825044908,3.5689159840061135,0.9176850127916195,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q1,10,mae_10d,11,3,-8.395559097792738,-7.843137254901967,5.940710957319728,0.0,-13.938909192633723,-4.5320578343232665,-1.4132246389547565,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
quantile,B_buy_high,V1_chip_bonus,Q2,10,fwd_10d,13,3,1.7478652294332353,2.400960384153672,5.481490634789227,69.23076923076923,-1.1504444936943223,3.319077052793759,0.3188667729066445,Average-rank quintile labels preserve V1 score ties; groups can be uneven or absent.
