signal_date,code,name,industry,universe_a_technical_eligible,universe_b_buy_high,final_category,grade,market_regime,base_score_raw,dist_cost20_pct,chip_bonus_v1,capital_flow_score_v21_shadow,capital_flow_score_v2_shadow,rs20,rs20_percentile,flow_price_quadrant,flow_identity_score,flow_intensity_score,flow_persistence_score,flow_momentum_score,flow_price_confirmation_score,flow_relative_score,foreign_flow_activity,trust_flow_activity,foreign_flow_active_percentile_v21,trust_flow_active_percentile_v21,foreign_signed_flow_strength,trust_signed_flow_strength,foreign_momentum_component,trust_momentum_component,foreign_flow_direction,trust_flow_direction,foreign_flow_momentum,trust_flow_momentum,institutional_history_days,flow_lookback_complete,future_data_rows_used,score_without_intensity,score_without_persistence,score_without_momentum,score_without_price_confirmation,score_without_relative_flow,entry_t1_open,fwd_1d,close_to_close_forward_1d,taiex_fwd_1d,excess_vs_taiex_1d,fwd_3d,close_to_close_forward_3d,taiex_fwd_3d,excess_vs_taiex_3d,mfe_3d,mae_3d,fwd_5d,close_to_close_forward_5d,taiex_fwd_5d,excess_vs_taiex_5d,mfe_5d,mae_5d,fwd_10d,close_to_close_forward_10d,taiex_fwd_10d,excess_vs_taiex_10d,mfe_10d,mae_10d,fwd_20d,close_to_close_forward_20d,taiex_fwd_20d,excess_vs_taiex_20d,mfe_20d,mae_20d
2026-07-31,4536,拓凱,37,True,False,excluded,B1,bear_break60,46,-2.36,14,52.73,56.77,6.855513971336569,68.54,Q2,9.0,13.44,4.0,6.75,5.0,14.54,active,active,97.0,48.4,97.0,48.4,1.75,5.0,positive,positive,decelerating,accelerating,7,False,0,39.29,48.73,45.98,47.73,38.19,166.5,-0.9009009009009028,-0.30211480362537513,1.4165084276649642,-2.317409328565867,-0.30030030030030463,0.30211480362538623,4.2804152162185805,-4.580715516518885,0.0,-1.501501501501501,2.1021021021021102,2.7190332326284095,3.3788546673839903,-1.27675256528188,3.003003003003002,-1.501501501501501,,,,,,,,,,,,
2026-07-31,4976,佳凌,光電業,True,False,excluded,B1,bear_break60,73,3.32,7,43.17,44.27,6.69270960659124,67.75,Q1,3.5,6.13,2.5,5.0,25.0,1.04,active,inactive,10.44,,10.44,0.0,5.0,0.0,positive,zero,accelerating,inactive,7,False,0,37.03999999999999,40.669999999999995,38.169999999999995,18.169999999999995,42.129999999999995,37.0,2.7027027027026973,1.8766756032171594,1.4165084276649642,1.286194275037733,-1.3513513513513487,-2.144772117962457,4.2804152162185805,-5.6317665675699295,6.486486486486487,-2.972972972972976,-2.0270270270270285,-2.815013404825728,3.3788546673839903,-5.405881694411018,6.486486486486487,-3.513513513513511,,,,,,,,,,,,
2026-07-31,5434,崇越,電子通路,True,False,excluded,B1,bear_break60,38,-6.98,15,51.69,55.5,0.17515933864262756,47.91,Q2,9.0,13.67,4.5,10.0,5.0,9.52,active,active,43.6,51.6,43.6,51.6,5.0,5.0,positive,positive,accelerating,accelerating,7,False,0,38.019999999999996,47.19,41.69,46.69,42.17,505.0,0.1980198019801982,1.200000000000001,1.4165084276649642,-1.218488625684766,1.3861386138613874,2.400000000000002,4.2804152162185805,-2.894276602357193,5.346534653465351,-1.3861386138613874,-1.1881188118811892,-0.20000000000000018,3.3788546673839903,-4.5669734792651795,5.346534653465351,-1.980198019801982,,,,,,,,,,,,
2026-08-03,2890,永豐金,金融保險,True,True,high_priority_watch,A,bear_break60,68,0.25,14,83.25,84.21,8.13720395359676,84.82,Q1,9.0,24.19,6.5,3.5,25.0,15.06,active,active,62.3,88.34,62.3,88.34,1.75,1.75,positive,positive,decelerating,decelerating,8,False,0,59.06,76.75,79.75,58.25,68.19,39.3,0.7633587786259666,-1.1235955056179692,0.6223169877073165,0.1410417909186501,-1.5267175572518887,-3.3707865168539186,3.026538938730705,-4.553256495982594,3.30788804071247,-1.5267175572518887,-1.0178117048346036,-2.871410736579272,4.261233899433425,-5.279045604268029,3.30788804071247,-2.16284987277352,,,,,,,,,,,,
2026-08-03,6277,宏正,電腦週邊,True,True,high_priority_watch,A,bear_break60,80,0.39,12,42.68,50.21,16.732253814826148,95.68,Q2,9.0,12.59,3.5,3.5,5.0,9.09,active,active,83.25,7.62,83.25,7.62,1.75,1.75,positive,positive,decelerating,decelerating,8,False,0,30.090000000000007,39.18000000000001,39.18000000000001,37.68000000000001,33.59,77.0,0.9090909090909038,0.3875968992248069,0.6223169877073165,0.28677392138358737,-2.207792207792214,-2.7131782945736593,3.026538938730705,-5.234331146522919,5.1948051948051965,-2.207792207792214,3.8961038961038863,3.3591731266149782,4.261233899433425,-0.36513000332953904,5.1948051948051965,-2.207792207792214,,,,,,,,,,,,
2026-08-03,2206,三陽工業,汽車工業,True,True,high_priority_watch,A,bear_break60,72,1.51,5,54.7,61.7,7.255591862916666,80.76,Q1,3.5,12.5,6.0,-1.75,25.0,9.45,active,active,94.5,82.06,94.5,-82.06,1.75,-3.5,positive,negative,decelerating,stable,8,False,0,42.2,48.7,56.45,29.700000000000003,45.25,62.4,-3.685897435897434,-6.093749999999998,0.6223169877073165,-4.308214423604751,-1.602564102564108,-4.062500000000002,3.026538938730705,-4.6291030412948135,1.6025641025640969,-4.166666666666674,0.48076923076922906,-2.0312499999999956,4.261233899433425,-3.7804646686641963,1.6025641025640969,-4.166666666666674,,,,,,,,,,,,
2026-08-03,1476,儒鴻,紡織纖維,True,True,high_priority_watch,A,bear_break60,76,1.99,14,61.11,68.84,14.365329111757475,93.98,Q1,9.0,12.58,6.5,1.75,25.0,6.28,active,active,57.46,5.38,57.46,5.38,1.75,0.0,positive,positive,decelerating,reversing_negative,8,False,0,48.53,54.61,59.36,36.11,54.83,342.5,3.5036496350364876,2.3088023088023046,0.6223169877073165,2.881332647329171,6.423357664233587,5.1948051948051965,3.026538938730705,3.3968187255028814,7.445255474452561,-0.29197080291970545,-1.6058394160583966,-2.741702741702745,4.261233899433425,-5.867073315491822,7.445255474452561,-1.6058394160583966,,,,,,,,,,,,
2026-08-03,2881,富邦金,金融保險,True,True,high_priority_watch,A,bear_break60,68,2.98,9,45.05,45.43,14.280385251346427,93.85,Q2,3.5,12.5,6.5,8.0,5.0,9.55,active,active,1.05,95.52,-1.05,95.52,3.0,5.0,negative,positive,reversing_positive,accelerating,8,False,0,32.55,38.55,37.05,40.05,35.5,127.0,1.1811023622047223,-0.7722007722007707,0.6223169877073165,0.5587853744974058,-0.7874015748031482,-2.7027027027026973,3.026538938730705,-3.8139405135338533,4.330708661417315,-1.5748031496062964,1.1811023622047223,-0.7722007722007707,4.261233899433425,-3.080131537228703,4.330708661417315,-1.5748031496062964,,,,,,,,,,,,
2026-08-03,2882,國泰金,金融保險,True,True,high_priority_watch,A,bear_break60,68,3.08,9,64.69,64.96,14.627386734711534,94.24,Q1,3.5,12.5,6.0,8.0,25.0,9.69,active,active,4.19,96.86,-4.19,96.86,3.0,5.0,negative,positive,reversing_positive,accelerating,8,False,0,52.19,58.69,56.69,39.69,55.0,98.6,0.6085192697768749,-1.2935323383084563,0.6223169877073165,-0.0137977179304416,-1.1156186612576002,-2.985074626865669,3.026538938730705,-4.142157599988305,3.4482758620689724,-1.1156186612576002,2.4340770791075217,0.4975124378109541,4.261233899433425,-1.8271568203259037,3.4482758620689724,-1.1156186612576002,,,,,,,,,,,,
2026-08-03,2395,研華,電腦週邊,True,True,high_priority_watch,A,bear_break60,50,3.69,6,19.3,23.0,17.81221374391475,95.94,Q4,3.5,2.28,5.0,3.0,0.0,5.52,active,active,6.81,55.16,-6.81,55.16,3.0,0.0,negative,positive,reversing_positive,reversing_negative,8,False,0,17.019999999999996,14.299999999999997,16.299999999999997,19.299999999999997,13.779999999999998,567.0,1.5873015873015817,0.0,0.6223169877073165,0.9649845995942652,9.700176366843039,7.986111111111116,3.026538938730705,6.673637428112333,18.518518518518512,-0.5291005291005346,17.636684303350968,15.798611111111116,4.261233899433425,13.375450403917544,22.57495590828924,-0.5291005291005346,,,,,,,,,,,,
2026-08-03,2880,華南金,金融保險,True,True,high_priority_watch,A,bear_break60,61,3.92,9,56.96,64.0,21.598221344988367,98.17,Q1,3.5,12.5,4.5,1.5,25.0,9.96,active,active,62.7,99.55,-62.7,99.55,-3.5,5.0,negative,positive,stable,accelerating,8,False,0,44.46,52.46,55.46,31.96,47.0,42.0,2.9761904761904656,0.4645760743321681,0.6223169877073165,2.353873488483149,4.880952380952364,2.3228803716608626,3.026538938730705,1.8544134422216585,6.190476190476191,0.0,4.761904761904767,2.2067363530778206,4.261233899433425,0.5006708624713418,6.785714285714284,0.0,,,,,,,,,,,,
2026-08-03,2610,華航,航運業,True,True,high_priority_watch,A,bear_break60,72,4.3,7,55.75,62.75,6.812132882872312,78.66,Q1,3.5,12.5,7.0,-1.75,25.0,9.5,active,active,95.03,23.77,95.03,-23.77,1.75,-3.5,positive,negative,decelerating,stable,8,False,0,43.25,48.75,57.5,30.75,46.25,22.2,1.1261261261261257,0.0,0.6223169877073165,0.5038091384188093,-0.22522522522522292,-1.3363028953229383,3.026538938730705,-3.251764163955928,2.9279279279279313,-1.3513513513513598,-7.88288288288288,-8.908685968819597,4.261233899433425,-12.144116782316306,2.9279279279279313,-8.558558558558548,,,,,,,,,,,,
2026-08-03,3362,先進光,光電業,True,True,high_priority_watch,A,bear_break60,61,5.11,0,0.0,6.0,3.512276354895272,63.22,Q3,0.0,0.0,1.5,-3.5,0.0,0.0,active,inactive,1.83,,-1.83,0.0,-3.5,0.0,negative,zero,stable,inactive,8,False,0,0.0,0.0,1.5,0.0,0.0,176.0,1.9886363636363535,-0.2777777777777768,0.6223169877073165,1.366319375929037,0.0,-2.2222222222222254,3.026538938730705,-3.026538938730705,11.64772727272727,-2.5568181818181768,1.1363636363636465,-1.1111111111111072,4.261233899433425,-3.124870263069779,11.64772727272727,-2.5568181818181768,,,,,,,,,,,,
2026-08-03,2850,新產,金融保險,True,False,wait_pullback,A,bear_break60,56,6.8,12,68.04,71.99,22.23817026012922,98.43,Q1,9.0,14.4,5.0,3.5,25.0,11.14,active,active,58.9,52.47,58.9,52.47,1.75,1.75,positive,positive,decelerating,decelerating,8,False,0,53.63999999999999,63.03999999999999,64.53999999999999,43.03999999999999,56.89999999999999,162.0,-1.851851851851849,-3.6363636363636376,0.6223169877073165,-2.4741688395591654,-3.0864197530864224,-4.848484848484846,3.026538938730705,-6.112958691817127,0.92592592592593,-5.555555555555558,-0.30864197530864335,-2.1212121212121238,4.261233899433425,-4.569875874742069,1.85185185185186,-5.555555555555558,,,,,,,,,,,,
2026-08-03,2006,東和鋼鐵,鋼鐵工業,True,False,wait_pullback,A,bear_break60,55,7.77,14,70.89,76.69,23.105735955135675,98.56,Q1,9.0,12.97,7.0,5.0,25.0,11.92,active,active,90.05,29.15,90.05,29.15,5.0,0.0,positive,positive,accelerating,reversing_negative,8,False,0,57.92,63.89,65.89,45.89,58.97,78.8,4.695431472081224,2.6119402985074647,0.6223169877073165,4.0731144843739076,9.390862944162448,7.213930348258701,3.026538938730705,6.364324005431743,9.390862944162448,-1.1421319796954155,9.010152284263961,6.840796019900508,4.261233899433425,4.748918384830536,13.197969543147225,-1.1421319796954155,,,,,,,,,,,,
2026-08-03,5490,同亨,電腦週邊,True,False,wait_pullback,A,bear_break60,45,10.11,7,52.97,54.06,23.51174949838464,98.69,Q1,3.5,12.5,3.0,5.0,25.0,3.97,active,inactive,39.66,,39.66,0.0,5.0,0.0,positive,zero,accelerating,inactive,8,False,0,40.47,49.97,47.97,27.97,49.0,34.35,-2.6200873362445365,-5.508474576271172,0.6223169877073165,-3.242404323951853,-2.911208151382827,-5.790960451977389,3.026538938730705,-5.9377470901135325,0.4366812227074135,-7.860262008733631,-8.588064046579335,-11.299435028248583,4.261233899433425,-12.849297946012761,0.4366812227074135,-11.935953420669577,,,,,,,,,,,,
2026-08-03,2101,南港,橡膠工業,True,False,excluded,B1,bear_break60,67,-0.37,5,53.23,54.23,7.105891264114284,80.24,Q1,3.5,12.5,2.5,1.75,25.0,7.98,active,inactive,79.84,,79.84,0.0,1.75,0.0,positive,zero,decelerating,inactive,8,False,0,40.730000000000004,50.730000000000004,51.480000000000004,28.230000000000004,45.25,33.0,2.1212121212121238,1.0494752623688264,0.6223169877073165,1.4988951335048073,4.8484848484848575,3.748125937031488,3.026538938730705,1.8219459097541524,4.8484848484848575,-0.9090909090909038,3.9393939393939315,2.8485757121439192,4.261233899433425,-0.3218399600394939,9.84848484848484,-0.9090909090909038,,,,,,,,,,,,
2026-08-03,2302,麗正,半導體業,True,False,excluded,B1,bear_break60,48,-10.86,15,42.35,50.03,-15.821331214006406,19.11,Q2,9.0,12.61,5.5,6.75,5.0,3.49,active,active,26.83,8.07,26.83,8.07,1.75,5.0,positive,positive,decelerating,accelerating,8,False,0,29.740000000000002,36.85,35.6,37.35,38.86,40.1,4.48877805486283,4.749999999999988,0.6223169877073165,3.8664610671555133,7.356608478802973,7.624999999999993,3.026538938730705,4.330069540072268,10.97256857855362,-0.24937655860349794,5.985037406483795,6.25,4.261233899433425,1.7238035070503699,10.97256857855362,-0.24937655860349794,,,,,,,,,,,,
2026-08-03,2357,華碩,電腦週邊,True,False,excluded,B1,bear_break60,64,8.41,12,76.41,78.51,25.625962233287037,99.35,Q1,9.0,18.64,5.5,3.5,25.0,14.77,active,active,73.3,74.44,73.3,74.44,1.75,1.75,positive,positive,decelerating,decelerating,8,False,0,57.769999999999996,70.91,72.91,51.41,61.64,781.0,3.201024327784885,0.8760951188986343,0.6223169877073165,2.5787073400775684,4.737516005121645,2.377972465581979,3.026538938730705,1.7109770663909396,9.98719590268886,0.0,4.737516005121645,2.377972465581979,4.261233899433425,0.4762821056882194,9.98719590268886,0.0,,,,,,,,,,,,
2026-08-03,2377,微星,電腦週邊,True,False,excluded,B1,bear_break60,59,-1.21,5,26.78,34.04,7.255591862916666,80.76,Q2,3.5,10.01,5.0,1.5,5.0,1.77,active,active,17.67,39.46,17.67,-39.46,5.0,-3.5,positive,negative,accelerating,stable,8,False,0,16.769999999999996,21.779999999999998,25.279999999999998,21.779999999999998,25.009999999999998,141.5,5.653710247349819,4.545454545454541,0.6223169877073165,5.031393259642503,8.833922261484094,7.692307692307687,3.026538938730705,5.807383322753389,11.660777385159005,-1.4134275618374548,9.540636042402827,8.391608391608397,4.261233899433425,5.279402142969402,11.660777385159005,-1.4134275618374548,,,,,,,,,,,,
2026-08-03,2527,宏璟,建材營建,True,False,excluded,B1,bear_break60,38,-2.28,6,10.51,18.44,16.600252057091414,95.55,Q4,3.5,0.04,2.0,4.75,0.0,0.22,active,active,4.58,2.24,-4.58,2.24,3.0,1.75,negative,positive,reversing_positive,decelerating,8,False,0,10.47,8.51,5.76,10.51,10.29,44.75,-4.916201117318442,-5.549389567147611,0.6223169877073165,-5.538518105025759,2.681564245810053,1.997780244173164,3.026538938730705,-0.3449746929206521,2.7932960893854775,-5.698324022346357,6.3687150837988815,5.660377358490565,4.261233899433425,2.107481184365456,9.385474860335208,-5.698324022346357,,,,,,,,,,,,
2026-08-03,2891,中信金,金融保險,True,False,excluded,B1,bear_break60,54,-2.48,14,65.82,66.65,-0.9597055875082647,48.56,Q2,9.0,25.0,5.5,6.0,5.0,15.32,active,active,63.48,89.69,63.48,89.69,5.0,1.0,positive,positive,accelerating,neutral,8,False,0,40.81999999999999,60.31999999999999,59.81999999999999,60.81999999999999,50.49999999999999,65.0,-0.3076923076923088,0.0,0.6223169877073165,-0.9300092953996253,-0.6153846153846287,-0.30864197530864335,3.026538938730705,-3.641923554115334,2.6153846153846194,-1.0769230769230864,2.3076923076922995,2.6234567901234573,4.261233899433425,-1.9535415917411258,2.6153846153846194,-1.0769230769230864,,,,,,,,,,,,
2026-08-03,3141,晶宏,半導體業,True,False,excluded,B1,bear_break60,59,-0.63,7,36.09,37.09,-7.496524219308243,34.82,Q2,3.5,12.5,3.0,5.0,5.0,7.09,active,inactive,70.94,,70.94,0.0,5.0,0.0,positive,zero,accelerating,inactive,8,False,0,23.590000000000003,33.09,31.090000000000003,31.090000000000003,29.000000000000004,70.4,1.9886363636363535,1.8439716312056653,0.6223169877073165,1.366319375929037,11.363636363636353,11.205673758865252,3.026538938730705,8.337097424905647,13.636363636363624,-1.8465909090909283,13.636363636363624,13.475177304964546,4.261233899433425,9.375129736930198,18.60795454545454,-1.8465909090909283,,,,,,,,,,,,
2026-08-03,3293,鈊象,文化創意,True,False,excluded,B1,bear_break60,62,3.7,7,55.03,62.03,3.993358487759824,65.58,Q1,3.5,12.5,6.0,-1.75,25.0,9.78,active,active,97.77,24.66,97.77,-24.66,1.75,-3.5,positive,negative,decelerating,stable,8,False,0,42.53,49.03,56.78,30.03,45.25,765.0,1.17647058823529,0.3891050583657574,0.6223169877073165,0.5541536005279735,2.4836601307189454,1.6861219195849486,3.026538938730705,-0.5428788080117597,2.614379084967311,0.0,3.529411764705892,2.7237354085603016,4.261233899433425,-0.7318221347275333,5.228758169934644,0.0,,,,,,,,,,,,
2026-08-03,3303,岱稜,其他電子,True,False,excluded,B1,bear_break60,56,1.44,7,51.42,52.42,3.330677187148745,62.43,Q1,3.5,12.5,2.0,1.75,25.0,6.67,active,inactive,66.75,,66.75,0.0,1.75,0.0,positive,zero,decelerating,inactive,8,False,0,38.92,49.42,49.67,26.42,44.75,56.4,-1.4184397163120477,-1.243339253996445,0.6223169877073165,-2.040756704019364,-4.07801418439716,-3.9076376554173953,3.026538938730705,-7.104553123127865,1.9503546099290725,-5.49645390070922,-0.7092198581560294,-0.5328596802841923,4.261233899433425,-4.970453757589455,1.9503546099290725,-5.49645390070922,,,,,,,,,,,,
2026-08-03,3617,碩天,其他電子,True,False,excluded,B1,bear_break60,61,-1.68,12,67.44,72.6,6.801046408371214,78.4,Q1,9.0,13.23,3.5,6.75,25.0,9.96,active,active,62.43,37.22,62.43,37.22,5.0,1.75,positive,positive,accelerating,decelerating,8,False,0,54.209999999999994,63.94,60.69,42.44,57.48,216.5,2.0785219399538146,0.9132420091324311,0.6223169877073165,1.4562049522464982,5.542725173210172,4.337899543378998,3.026538938730705,2.516186234479467,8.545034642032334,0.0,8.083140877598161,6.849315068493156,4.261233899433425,3.821906978164736,9.468822170900705,0.0,,,,,,,,,,,,
2026-08-03,4536,拓凱,37,True,False,excluded,B1,bear_break60,56,-2.65,12,48.64,53.38,2.907765775960147,60.99,Q2,9.0,13.4,4.0,3.5,5.0,13.74,active,active,95.29,42.15,95.29,42.15,1.75,1.75,positive,positive,decelerating,decelerating,8,False,0,35.24,44.64,45.14,43.64,34.9,165.0,0.60606060606061,0.60606060606061,0.6223169877073165,-0.016256381646706508,1.5151515151515138,1.5151515151515138,3.026538938730705,-1.5113874235791913,1.5151515151515138,-0.60606060606061,3.9393939393939315,3.9393939393939315,4.261233899433425,-0.3218399600394939,3.9393939393939315,-0.60606060606061,,,,,,,,,,,,
2026-08-03,4904,遠傳,通信網路,True,False,excluded,B1,bear_break60,70,3.34,7,44.54,44.54,5.8270204343452425,74.08,Q2,3.5,12.5,6.0,8.0,5.0,9.54,active,active,95.42,60.99,95.42,-60.99,5.0,3.0,positive,negative,accelerating,reversing_positive,8,False,0,32.04,38.54,36.54,39.54,35.0,102.0,-0.9803921568627416,-2.4154589371980673,0.6223169877073165,-1.602709144570058,0.0,-1.449275362318836,3.026538938730705,-3.026538938730705,0.4901960784313708,-2.0588235294117574,-0.4901960784313708,-1.9323671497584516,4.261233899433425,-4.751429977864796,1.9607843137254832,-2.0588235294117574,,,,,,,,,,,,
2026-08-03,4976,佳凌,光電業,True,False,excluded,B1,bear_break60,51,5.78,5,33.38,35.14,1.6655297511154243,56.54,Q1,3.5,0.5,2.5,1.75,25.0,0.13,active,inactive,1.31,,1.31,0.0,1.75,0.0,positive,zero,decelerating,inactive,8,False,0,32.88,30.880000000000003,31.630000000000003,8.380000000000003,33.25,37.5,-0.5333333333333412,-1.8421052631579005,0.6223169877073165,-1.1556503210406577,-0.9333333333333416,-2.2368421052631593,3.026538938730705,-3.9598722720640467,3.4666666666666623,-4.799999999999994,-3.600000000000003,-4.868421052631577,4.261233899433425,-7.8612338994334285,4.266666666666663,-4.799999999999994,,,,,,,,,,,,
2026-08-03,5434,崇越,電子通路,True,False,excluded,B1,bear_break60,56,-5.86,5,28.42,35.47,2.54749393447975,59.29,Q2,3.5,12.5,4.5,-1.75,5.0,4.67,active,active,46.73,53.81,46.73,-53.81,1.75,-3.5,positive,negative,decelerating,stable,8,False,0,15.920000000000002,23.92,30.17,23.42,23.75,508.0,0.19685039370078705,0.5928853754940677,0.6223169877073165,-0.4254665940065294,0.19685039370078705,0.5928853754940677,3.026538938730705,-2.829688545029918,4.724409448818889,-2.5590551181102317,1.1811023622047223,1.5810276679841806,4.261233899433425,-3.080131537228703,4.724409448818889,-2.5590551181102317,,,,,,,,,,,,
2026-08-03,6414,樺漢,電腦週邊,True,False,excluded,B1,bear_break60,49,-1.46,5,15.29,17.76,23.766910105260198,98.95,Q2,3.5,4.03,3.0,-1.0,5.0,0.76,active,active,7.59,0.45,7.59,-0.45,0.0,-1.0,positive,negative,reversing_negative,neutral,8,False,0,11.260000000000002,12.290000000000001,16.29,10.290000000000001,14.530000000000001,428.0,1.985981308411211,-0.22857142857143353,0.6223169877073165,1.3636643207038945,9.345794392523366,6.971428571428562,3.026538938730705,6.319255453792661,15.537383177570096,0.0,12.616822429906538,10.171428571428564,4.261233899433425,8.355588530473113,15.537383177570096,0.0,,,,,,,,,,,,
2026-08-04,2915,潤泰全,貿易百貨,True,True,high_priority_watch,A,bear_break60,78,0.29,12,64.53,72.7,5.719176230661683,79.5,Q1,9.0,12.52,3.5,5.0,25.0,9.51,active,active,94.25,0.89,94.25,0.89,0.0,5.0,positive,positive,reversing_negative,accelerating,9,False,0,52.010000000000005,61.03,59.53,39.53,55.02,52.0,-0.38461538461539435,0.0,1.830122307744153,-2.2147376923595474,-0.19230769230769162,0.19305019305020377,0.9497458653862312,-1.1420535576939228,1.3461538461538414,-1.7307692307692246,,,,,,,,,,,,,,,,,,
2026-08-04,2101,南港,橡膠工業,True,True,high_priority_watch,A,bear_break60,74,0.67,5,48.55,49.8,5.546498439596237,78.72,Q1,3.5,12.5,2.5,0.0,25.0,5.05,active,inactive,50.46,,50.46,0.0,0.0,0.0,positive,zero,reversing_negative,inactive,9,False,0,36.05,46.05,48.55,23.549999999999997,43.5,33.9,1.6224188790560534,2.2255192878338326,1.830122307744153,-0.20770342868809966,4.71976401179941,5.3412462908011715,0.9497458653862312,3.770018146413179,6.932153392330398,-1.6224188790560423,,,,,,,,,,,,,,,,,,
2026-08-04,6277,宏正,電腦週邊,True,True,high_priority_watch,A,bear_break60,80,0.78,12,40.84,48.74,16.920871622396675,96.74,Q2,9.0,12.59,4.0,1.75,5.0,8.5,active,active,80.13,4.91,80.13,4.91,0.0,1.75,positive,positive,reversing_negative,decelerating,9,False,0,28.250000000000004,36.84,39.09,35.84,32.34,78.8,-1.6497461928933976,-0.2574002574002643,1.830122307744153,-3.4798685006375507,0.5076142131979822,1.9305019305019266,0.9497458653862312,-0.442131652188249,1.522842639593902,-4.441624365482233,,,,,,,,,,,,,,,,,,
2026-08-04,2542,興富發,建材營建,True,True,high_priority_watch,A,bear_break60,76,0.91,12,59.08,64.94,4.975325509711726,75.26,Q1,9.0,13.27,5.5,0.0,25.0,6.31,active,active,25.62,37.5,25.62,37.5,0.0,0.0,positive,positive,reversing_negative,reversing_negative,9,False,0,45.81,53.58,59.08,34.08,52.769999999999996,44.05,0.0,-0.22650056625141968,1.830122307744153,-1.830122307744153,0.567536889897835,0.3397508493771184,0.9497458653862312,-0.38220897548839616,1.2485811577752637,-0.5675368898978461,,,,,,,,,,,,,,,,,,
2026-08-04,5880,合庫金,金融保險,True,True,high_priority_watch,A,bear_break60,71,1.24,15,82.05,83.94,13.705260676266619,94.91,Q1,9.0,21.5,7.5,1.75,25.0,17.3,active,active,95.29,77.68,95.29,77.68,0.0,1.75,positive,positive,reversing_negative,decelerating,9,False,0,60.55,74.55,80.3,57.05,64.75,26.7,-0.3745318352059823,0.18832391713747842,1.830122307744153,-2.2046541429501354,-1.8726591760299671,-1.3182674199623379,0.9497458653862312,-2.8224050414161983,0.3745318352059934,-2.434456928838946,,,,,,,,,,,,,,,,,,
2026-08-04,2882,國泰金,金融保險,True,True,high_priority_watch,A,bear_break60,76,1.74,15,83.47,84.12,13.074064505667005,94.39,Q1,9.0,25.0,6.5,5.0,25.0,12.97,active,active,31.5,98.21,31.5,98.21,0.0,5.0,positive,positive,reversing_negative,accelerating,9,False,0,58.47,76.97,78.47,58.47,70.5,100.5,0.0,1.310483870967749,1.830122307744153,-1.830122307744153,-1.0945273631840724,0.20161290322580072,0.9497458653862312,-2.0442732285703036,1.4925373134328401,-2.985074626865669,,,,,,,,,,,,,,,,,,
2026-08-04,3005,神基,電腦週邊,True,True,high_priority_watch,A,bear_break60,78,1.79,5,53.22,60.24,10.50057803496426,91.64,Q1,3.5,12.5,5.5,-1.75,25.0,8.47,active,active,84.71,62.5,84.71,-62.5,1.75,-3.5,positive,negative,decelerating,stable,9,False,0,40.72,47.72,54.97,28.22,44.75,115.0,0.0,0.8771929824561431,1.830122307744153,-1.830122307744153,0.0,0.8771929824561431,0.9497458653862312,-0.9497458653862312,1.7391304347825987,-1.30434782608696,,,,,,,,,,,,,,,,,,
2026-08-04,2886,兆豐金,金融保險,True,True,high_priority_watch,A,bear_break60,64,1.91,9,57.51,64.91,16.36745413942137,96.21,Q1,3.5,12.5,5.5,1.5,25.0,9.51,active,active,14.9,95.09,-14.9,95.09,-3.5,5.0,negative,positive,stable,accelerating,9,False,0,45.01,52.01,56.01,32.51,48.0,50.7,0.9861932938856066,0.9861932938856066,1.830122307744153,-0.8439290138585465,0.39447731755424265,0.39447731755424265,0.9497458653862312,-0.5552685478319885,2.3668639053254337,-0.9861932938856066,,,,,,,,,,,,,,,,,,
2026-08-04,2887,台新新光金,金融保險,True,True,high_priority_watch,A,bear_break60,68,2.16,14,66.35,71.5,10.508529267405276,91.91,Q1,9.0,13.37,5.5,1.75,25.0,11.73,active,active,78.04,39.29,78.04,39.29,1.75,0.0,positive,positive,decelerating,reversing_negative,9,False,0,52.98,60.849999999999994,64.6,41.349999999999994,54.61999999999999,36.0,-0.8333333333333304,0.42194092827005925,1.830122307744153,-2.6634556410774834,-2.361111111111114,-1.1251758087201136,0.9497458653862312,-3.310856976497345,0.8333333333333304,-4.1666666666666625,,,,,,,,,,,,,,,,,,
2026-08-04,2881,富邦金,金融保險,True,True,high_priority_watch,A,bear_break60,77,2.19,15,81.57,82.42,12.625531271028601,93.99,Q1,9.0,23.68,7.0,5.0,25.0,11.89,active,active,20.26,98.66,20.26,98.66,0.0,5.0,positive,positive,reversing_negative,accelerating,9,False,0,57.89000000000001,74.57000000000001,76.57000000000001,56.57000000000001,69.68,130.0,-0.38461538461538325,0.7782101167315147,1.830122307744153,-2.2147376923595363,-2.3076923076923106,-1.1673151750972721,0.9497458653862312,-3.2574381730785418,1.9230769230769162,-3.8461538461538436,,,,,,,,,,,,,,,,,,
2026-08-04,2850,新產,金融保險,True,True,high_priority_watch,A,bear_break60,64,2.91,12,65.24,69.56,14.660824568092156,95.82,Q1,9.0,14.46,5.0,1.75,25.0,10.03,active,active,48.1,52.23,48.1,52.23,0.0,1.75,positive,positive,reversing_negative,decelerating,9,False,0,50.779999999999994,60.239999999999995,63.489999999999995,40.239999999999995,55.209999999999994,159.0,-0.9433962264150941,-0.9433962264150941,1.830122307744153,-2.773518534159247,2.515723270440251,2.515723270440251,0.9497458653862312,1.5659774050540198,2.515723270440251,-3.7735849056603765,,,,,,,,,,,,,,,,,,
